0volume,0s_area,0demand,0up_spill,0ww_inflow,0catch_inflow,0evap,0ds_spill,1volume,1s_area,1demand,1up_spill,1ww_inflow,1catch_inflow,1evap,1ds_spill,1alloc_3,1alloc_4,2volume,2demand,2up_spill,2ww_inflow,2catch_inflow,2evap,2ds_spill,3volume,3s_area,3demand,3up_spill,3ww_inflow,3catch_inflow,3evap,3ds_spill,4volume,4s_area,4demand,4up_spill,4ww_inflow,4catch_inflow,4evap,4ds_spill,5volume,5s_area,5demand,5up_spill,5ww_inflow,5catch_inflow,5evap,5ds_spill,6volume,6demand,6up_spill,6ww_inflow,6catch_inflow,6evap,6ds_spill,6alloc_0,6alloc_1,6alloc_2,6alloc_3,6alloc_4,7volume,7demand,7up_spill,7ww_inflow,7catch_inflow,7evap,7ds_spill,8volume,8demand,8up_spill,8ww_inflow,8catch_inflow,8evap,8ds_spill,9volume,9demand,9up_spill,9ww_inflow,9catch_inflow,9evap,9ds_spill,10demand,10up_spill,10ww_inflow,10catch_inflow,10ds_spill,11volume,11s_area,11demand,11up_spill,11ww_inflow,11catch_inflow,11evap,11ds_spill,18demand,19demand
6349,1,291.434,0,0,1523.89,9.25926,1223.2,14700,1,527.078,1162.84,106.547,2714.9,-34.5738,3491.77,14700,20000,2789.66,100.025,0,0,740.144,2.50983,637.609,200,1,5.31698,0,0,9.35674,0.0866161,3.95314,2909,1,77.3355,0,0,244.835,4.33081,163.168,449,1,11.9366,0,0,223.782,1.83626,210.009,10297.6,294.886,377.131,157.761,11307.4,120.743,11426.6,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,324.55,0,324.55,0,0,3873.42,0,1802.18,0,5675.6,1315,60.3615,1223.2,0,0,0,1162.84,0,5675.6,0,2714.9,8390.5,0,1,0,20779.3,0,0,0,20779.3,15.4,63.7
6349,1,262.711,0,0,1450.87,-24.5158,1212.67,14700,1,593.83,1158.26,123.33,1936.08,343.419,2280.42,14700,20000,2789.66,112.693,0,0,846.613,26.3357,707.584,200,1,4.40818,0,0,7.49677,-0.229334,3.31793,2909,1,64.117,0,0,196.165,-11.4667,143.515,449,1,9.89636,0,0,179.298,-4.86188,174.263,10297.6,357.045,321.096,153.844,7966.4,-319.692,8403.98,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,682.178,0,682.178,0,0,2669.19,0,4600.34,0,7269.53,1315,54.4124,1212.67,0,0,0,1158.26,0,7269.53,0,1936.08,9205.61,0,1,0,18999.4,0,0,0,18999.4,15.4,63.7
6349,1,235.321,0,0,2080.02,16.0834,1828.61,14700,1,559.938,1779.87,111.175,4712.47,257.586,5786,14700,20000,2789.66,106.261,0,0,870.995,29.7833,734.95,200,1,4.3678,0,0,7.54176,0.150453,3.02351,2909,1,63.5296,0,0,197.343,7.52264,126.29,449,1,9.80571,0,0,180.374,3.1896,167.378,10297.6,391.178,296.692,134.438,6243.05,209.731,6073.27,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,444.295,0,444.295,0,0,6224.01,0,788.74,0,7012.75,1315,48.7395,1828.61,0,0,0,1779.87,0,7012.75,0,4712.47,11725.2,0,1,0,18977.7,0,0,0,18977.7,15.4,63.7
6349,1,250.87,0,0,1431.19,18.8842,1161.44,14700,1,623.03,1109.48,99.5839,1144.81,-301.097,2031.94,14700,20000,2789.66,118.234,0,0,1164.12,2.95893,1042.92,200,1,4.63396,0,0,5.79688,0.176653,0.986263,2909,1,67.401,0,0,151.685,8.83264,75.4514,449,1,10.4032,0,0,138.642,3.74504,124.494,10297.6,282.458,200.931,125.045,8463.86,246.254,8261.12,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,520.478,0,520.478,0,0,2444.95,0,1391.99,0,3836.94,1315,51.96,1161.44,0,0,0,1109.48,0,3836.94,0,1144.81,4981.75,0,1,0,14806.3,0,0,0,14806.3,15.4,63.7
6349,1,221.921,0,0,1120.64,1.95065,896.771,14700,1,486.474,850.807,106.164,1022.77,303.268,1190,14700,20000,2789.66,92.3195,0,0,468.378,32.9595,343.099,200,1,4.36546,0,0,6.86451,0.0182474,2.48081,2909,1,63.4955,0,0,179.621,0.91237,115.213,449,1,9.80045,0,0,164.176,0.386845,153.989,10297.6,317.456,271.683,133.06,5498.78,25.4369,5560.63,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,163.487,0,163.487,0,0,1649.55,0,1008.02,0,2657.56,1315,45.964,896.771,0,0,0,850.807,0,2657.56,0,1022.77,3680.33,0,1,0,9747.55,0,0,0,9747.55,15.4,63.7
6349,1,253.046,0,0,1935.92,3.35981,1679.51,14700,1,385.152,1627.1,85.9088,1912.32,118.484,3121.7,14700,20000,2789.66,73.0913,0,0,318.388,-16.6805,261.978,200,1,4.58828,0,0,11.9382,0.0314295,7.3185,2909,1,66.7365,0,0,312.383,1.57147,244.075,449,1,10.3007,0,0,285.522,0.666305,274.555,10297.6,331.968,525.949,166.747,3467.44,43.8127,3784.35,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,130.05,0,130.05,0,0,3544.24,0,717.96,0,4262.2,1315,52.4106,1679.51,0,0,0,1627.1,0,4262.2,0,1912.32,6174.52,0,1,0,10350.9,0,0,0,10350.9,15.4,63.7
6349,1,236.511,0,0,1581.72,-21.0867,1366.3,14700,1,507.594,1317.31,97.9578,947.385,-159.965,2015.02,14700,20000,2789.66,96.3275,0,0,415.424,12.3539,306.743,200,1,3.71413,0,0,10.4763,-0.197256,6.95945,2909,1,54.022,0,0,274.13,-9.86281,229.971,449,1,8.33822,0,0,250.559,-4.18183,246.402,10297.6,312.274,483.333,185.076,4659.49,-274.975,5290.6,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,183.292,0,183.292,0,0,2349.56,0,199.076,0,2548.64,1315,48.986,1366.3,0,0,0,1317.31,0,2548.64,0,947.385,3496.02,0,1,0,9276.66,0,0,0,9276.66,15.4,63.7
6349,1,251.392,0,0,599.591,4.87723,343.321,14700,1,516.35,291.253,91.557,494.269,-305.525,666.254,14700,20000,2789.66,97.9892,0,0,606.381,-10.9551,519.347,198.859,1,3.89444,0,0,2.79922,0.0456242,0,2909,1,56.6447,0,0,73.2462,2.28121,14.3203,449,1,8.74302,0,0,66.948,0.967233,57.2377,10297.6,282.158,71.558,165.523,4020.95,63.6001,3912.27,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,135.252,0,135.252,0,0,1107.14,0,979.565,0,2086.71,1315,52.0682,343.321,0,0,0,291.253,0,2086.71,0,494.269,2580.97,0,1,0,7147.84,0,0,0,7147.84,15.4,63.7
6349,1,208.396,0,0,477.817,19.6328,249.788,14700,1,516.679,206.625,97.3177,718.624,83.522,422.365,14700,20000,2789.66,98.0516,0,0,291.807,17.081,176.675,196.947,1,4.34468,0,0,2.61622,0.183656,0,2892.14,1,63.5559,0,0,68.4577,9.18279,12.579,449,1,9.80976,0,0,62.5712,3.89351,48.868,10297.6,249.153,61.447,175.245,1936.95,256.016,1668.47,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,59.9325,0,59.9325,0,0,870.857,0,616.669,0,1487.53,1315,43.1629,249.788,0,0,0,206.625,0,1487.53,0,718.624,2206.15,0,1,0,4111.23,0,0,0,4111.23,15.4,63.7
6349,1,226.276,0,0,453.114,-18.7924,245.63,14430.7,1,484.425,198.763,87.5774,444.538,244.272,271.46,14430.7,20000,2789.66,91.9307,0,0,241.228,-37.0264,186.324,197.602,1,3.43825,0,0,3.91743,-0.175794,0,2909,1,50.4902,0,0,102.506,-8.78969,43.9457,449,1,7.83852,0,0,93.6919,-3.72683,89.5802,10297.6,248.517,133.526,176.154,1650.25,-245.057,1956.47,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,93.7525,0,93.7525,0,0,763.078,0,429.512,0,1192.59,1315,46.8662,245.63,0,0,0,198.763,0,1192.59,0,444.538,1637.13,0,1,0,3873.67,0,0,0,3873.67,15.4,63.7
6349,1,199.948,0,0,1416.33,28.6306,1187.76,14700,1,443.092,1146.34,101.244,1928.22,344.554,2118.88,14700,20000,2789.66,85.6558,0,0,263.164,16.67,160.838,200,1,4.12105,0,0,8.97666,0.267826,2.1898,2909,1,60.6681,0,0,234.889,13.3913,160.83,449,1,9.36403,0,0,214.692,5.67792,199.65,10297.6,312.369,362.67,187.233,5400.9,373.35,5265.08,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,498.061,0,498.061,0,0,2614.51,0,387.434,0,3001.95,1315,41.4132,1187.76,0,0,0,1146.34,0,3001.95,0,1928.22,4930.16,0,1,0,10854.1,0,0,0,10854.1,15.4,63.7
6349,1,245.277,0,0,403.798,32.8909,125.63,14700,1,471.141,74.8281,89.4639,2810.27,107.214,2396.2,14700,20000,2789.66,89.4097,0,0,257.657,-82.0348,250.282,198.671,1,3.74556,0,0,2.72421,0.307679,0,2897.84,1,54.4791,0,0,71.2836,15.384,12.579,449,1,8.40878,0,0,65.1541,6.5228,50.2225,10297.6,263.274,62.8015,182.28,5285.17,428.905,4838.08,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,285.797,0,285.797,0,0,2850.9,0,1480.7,0,4331.6,1315,50.8016,125.63,0,0,0,74.8281,0,4331.6,0,2810.27,7141.87,0,1,0,12516,0,0,0,12516,15.4,63.7
6349,1,212.696,0,0,842.393,29.2292,600.467,14700,1,474.836,556.414,109.746,3918.02,-728.344,4837.69,14700,20000,2789.66,90.1109,0,0,281.161,-59.1621,250.212,199.975,1,3.63413,0,0,5.21175,0.273426,0,2909,1,53.008,0,0,136.374,13.6713,58.5364,449,1,8.21321,0,0,124.648,5.79663,110.638,10297.6,238.191,169.174,202.68,6394.48,381.156,6146.98,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,186.968,0,186.968,0,0,5319.73,0,286.211,0,5605.94,1315,44.0535,600.467,0,0,0,556.414,0,5605.94,0,3918.02,9523.96,0,1,0,16108.1,0,0,0,16108.1,15.4,63.7
6349,1,221.501,0,0,684.94,36.7732,426.665,14700,1,437.711,380.788,95.8983,1705.03,227.654,1516.35,14700,20000,2789.66,83.0656,0,0,196.579,50.1957,63.3179,200,1,4.21881,0,0,6.39835,0.343996,1.81071,2909,1,61.3702,0,0,167.424,17.1998,88.8536,449,1,9.4724,0,0,153.027,7.29271,136.262,10297.6,292.285,226.926,188.937,2974.03,479.53,2618.08,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,76.5774,0,76.5774,0,0,2015.91,0,34.1968,0,2050.11,1315,45.8771,426.665,0,0,0,380.788,0,2050.11,0,1705.03,3755.14,0,1,0,6513.11,0,0,0,6513.11,15.4,63.7
6349,1,197.544,0,0,888.872,-5.19828,696.526,14700,1,496.209,655.611,101.792,2188.89,68.2377,2381.85,14700,20000,2789.66,94.1669,0,0,416.86,13.9098,308.783,200,1,3.35552,0,0,6.68432,-0.0486275,3.37743,2909,1,48.8061,0,0,174.906,-2.43137,128.532,449,1,7.53315,0,0,159.867,-1.0309,153.364,10297.6,226.505,285.273,224.036,12276.5,-67.7867,12627.1,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,113.755,0,113.755,0,0,2876.59,0,628.8,0,3505.39,1315,40.9152,696.526,0,0,0,655.611,0,3505.39,0,2188.89,5694.28,0,1,0,18743.9,0,0,0,18743.9,15.4,63.7
6284.99,1,219.783,0,0,112.353,-70.5579,27.139,14193.4,1,491.549,0,90.7823,183.781,310.039,271.46,14193.4,19708.1,2783.62,93.2826,0,0,141.636,40.8161,13.58,198.36,1,3.66978,0,0,1.36977,-0.660036,0,2909,1,53.377,0,0,35.8423,-33.0018,15.4671,449,1,8.23866,0,0,32.7603,-13.9928,38.5144,10297.6,244.993,53.9816,192.919,2504.51,-920.091,3426.51,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,24.6583,0,24.6583,0,0,832.317,0,220.451,0,1052.77,1296.62,45.5213,27.139,0,0,0,0,0,1052.77,0,183.781,1236.55,0,1,0,4701.3,0,0,0,4701.3,15.4,63.7
6203.93,1,207.001,0,0,188.099,35.0185,27.139,13970.3,1,492.097,0,101.002,526.22,-7.80403,271.46,13970.3,19802.6,2752.19,96.5102,0,0,108.483,34.3714,9.03,195.786,1,3.83784,0,0,1.59116,0.327582,0,2865.39,1,56.2829,0,0,41.6352,16.3791,12.579,449,1,8.68719,0,0,38.0551,6.94474,22.4232,10297.6,250.325,35.0022,213.564,3458.69,456.65,3000.28,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,34.1751,0,34.1751,0,0,827.05,0,826.936,0,1653.99,1281.05,42.7051,27.139,0,0,0,0,0,1653.99,0,526.22,2180.21,0,1,0,5223.69,0,0,0,5223.69,15.4,63.7
6054.1,1,233.56,0,0,100.504,-10.368,27.139,13535.9,1,471.366,0,95.0659,495.262,503.099,271.46,13535.9,19581.5,2782.97,92.8602,0,0,173.893,41.2243,9.03,193.201,1,3.77958,0,0,1.09813,-0.0969877,0,2831.08,1,55.3154,0,0,28.7343,-4.84939,12.579,449,1,8.66779,0,0,26.2635,-2.05614,19.6518,10297.6,268.589,32.2308,208.004,2040.76,-135.201,2147.61,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,45.777,0,45.777,0,0,830.637,0,961.622,0,1792.26,1259.96,48.2279,27.139,0,0,0,0,0,1792.26,0,495.262,2287.52,0,1,0,4489.94,0,0,0,4489.94,15.4,63.7
6003.23,1,220.127,0,0,163.884,-32.5086,27.139,13389.8,1,490.359,0,110.081,510.914,-191.658,271.46,13389.8,19778.4,2789.66,100.817,0,0,180.609,-51.9197,125.019,190.951,1,3.7825,0,0,1.22856,-0.304103,0,2810.43,1,55.427,0,0,32.1473,-15.2052,12.579,449,1,8.79054,0,0,29.383,-6.44699,27.0395,10297.6,253.368,39.6185,219.038,2346.51,-423.92,2775.72,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,22.2468,0,22.2468,0,0,801.827,0,1164.2,0,1966.03,1241.29,45.8121,27.139,0,0,0,0,0,1966.03,0,510.914,2476.94,0,1,0,5399.92,0,0,0,5399.92,15.4,63.7
6349,1,220.035,0,0,923.333,19.2132,338.315,13956.8,1,446.064,233.315,103.895,948.547,-220.343,271.46,13956.8,20000,2789.66,92.9337,0,0,274.532,27.381,154.217,191.223,1,3.73084,0,0,4.18224,0.179731,0,2843.39,1,54.9106,0,0,109.435,8.98654,12.579,449,1,8.77263,0,0,100.025,3.81029,87.4424,10297.6,272.597,100.021,210.531,4688.58,250.545,4475.99,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,51.8595,0,51.8595,0,0,827.16,0,1260.13,0,2087.29,1300.79,45.4967,338.315,0,0,0,233.315,0,2087.29,0,948.547,3035.84,0,1,0,7717.91,0,0,0,7717.91,15.4,63.7
6274.02,1,223.006,0,0,177.859,2.69607,27.139,13527.6,1,426.515,0,103.738,252.458,362.509,271.46,13527.6,19724.9,2759.38,85.251,0,0,84.6155,16.0669,13.58,190.758,1,3.751,0,0,3.31092,0.0252205,0,2860.41,1,55.7754,0,0,86.6357,1.26102,12.579,449,1,8.80751,0,0,79.1862,0.534675,69.844,10297.6,249.07,82.423,209.759,3817.68,35.1574,3825.64,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,10.7316,0,10.7316,0,0,778.112,0,619.493,0,1397.61,1282.24,45.6897,27.139,0,0,0,0,0,1397.61,0,252.458,1650.06,0,1,0,5500.01,0,0,0,5500.01,15.4,63.7
6102.28,1,234.281,0,0,130.331,40.654,27.139,13392.7,1,456.447,0,104.962,541.923,-112.041,271.46,13392.7,19890.9,2735.19,93.1067,0,0,84.8841,6.93871,9.03,189.84,1,3.53215,0,0,2.99428,0.380299,0,2854.2,1,52.9645,0,0,78.3503,19.015,12.579,449,1,8.31386,0,0,71.6131,8.06234,55.2369,10297.6,256.302,67.8159,212.351,4079.72,530.137,3573.45,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,12.8372,0,12.8372,0,0,752.515,0,3193.6,0,3946.11,1261.5,47.8808,27.139,0,0,0,0,0,3946.11,0,541.923,4488.04,0,1,0,8083.35,0,0,0,8083.35,15.4,63.7
5961.28,1,201.669,0,0,125.002,37.1929,27.139,13304.2,1,545.538,0,114.887,923.692,200.956,271.46,13304.2,20000,2651.93,111.415,0,0,42.7774,5.59316,9.03,188.001,1,3.63651,0,0,2.1461,0.347922,0,2825.71,1,54.6742,0,0,56.1564,17.3961,12.579,449,1,8.60091,0,0,51.3276,7.37596,35.3508,10297.6,277.401,47.9298,213.812,2094.04,485.004,1593.37,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,19.0595,0,19.0595,0,0,791.212,0,1326.26,0,2117.47,1246.95,41.6902,27.139,0,0,0,0,0,2117.47,0,923.692,3041.17,0,1,0,4662.63,0,0,0,4662.63,15.4,63.7
5995.1,1,217.776,0,0,304.264,25.5298,27.139,14700,1,445.326,0,102.466,3556.14,-277.412,2094.84,14700,20000,2786.64,88.7671,0,0,169.509,-63.0001,9.03,191.369,1,3.3908,0,0,6.99724,0.23882,0,2909,1,50.9645,0,0,183.094,11.941,36.8971,449,1,8.09817,0,0,167.351,5.06298,154.19,10297.6,272.945,191.087,192.775,3375.56,332.915,3153.57,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,11.9372,0,11.9372,0,0,2718.95,0,2285.8,0,5004.74,1228.53,45.5533,27.139,0,0,0,0,0,5004.74,0,3556.14,8560.88,0,1,0,11735.4,0,0,0,11735.4,15.4,63.7
6349,1,224.651,0,0,691.952,9.51953,103.877,14700,1,472.754,0,110.88,1053.17,214.736,476.556,14700,20000,2671.64,89.6187,0,0,15.9795,32.3276,9.03,190.215,1,3.22865,0,0,2.16379,0.0890508,0,2899.51,1,49.0787,0,0,56.6191,4.45254,12.579,449,1,7.57523,0,0,51.7505,1.88788,42.2874,10297.6,270.168,54.8664,199.149,2233.89,124.137,2093.6,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,14.8634,0,14.8634,0,0,983.944,0,8966.38,0,9950.32,1286.38,46.0362,103.877,0,0,0,0,0,9950.32,0,1053.17,11003.5,0,1,0,13121,0,0,0,13121,15.4,63.7
6349,1,232.285,0,0,725.015,-1.98661,494.717,14700,1,511.78,419.03,113.977,764.851,87.5593,698.518,14700,20000,2589.53,93.0132,0,0,52.4511,32.519,9.03,188.281,1,3.39218,0,0,1.43977,-0.0185838,0,2873.82,1,51.7081,0,0,37.6739,-0.92919,12.579,449,1,8.0072,0,0,34.4344,-0.393977,26.8212,10297.6,294.08,39.4002,200.612,1527.23,-25.9058,1499.07,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,25.9592,0,25.9592,0,0,1232.77,0,100.483,0,1333.26,1315,47.0634,494.717,0,0,0,419.03,0,1333.26,0,764.851,2098.11,0,1,0,3632.16,0,0,0,3632.16,15.4,63.7
6349,1,222.918,0,0,640.672,5.8965,411.857,14700,1,513.388,365.687,104.365,1258.88,-223.659,1439.2,14700,20000,2789.66,90.4377,0,0,245.408,-58.1272,12.9667,189.086,1,3.4337,0,0,4.29403,0.055159,0,2909,1,52.4102,0,0,112.36,2.75795,22.017,449,1,8.18846,0,0,102.699,1.16937,93.341,10297.6,274.346,115.358,229.29,3211.94,76.8916,3205.35,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,81.7559,0,81.7559,0,0,2027.48,0,446.284,0,2473.77,1315,46.1707,411.857,0,0,0,365.687,0,2473.77,0,1258.88,3732.64,0,1,0,7032.72,0,0,0,7032.72,15.4,63.7
6349,1,216.053,0,0,277.741,18.6313,43.0572,14211.7,1,458.864,0,91.6903,200.334,361.455,271.46,14211.7,19688.5,2768.11,87.08,0,0,115.605,36.4946,13.58,185.839,1,3.70671,0,0,0.63399,0.174288,0,2847.27,1,57.0259,0,0,16.5895,8.71438,12.579,449,1,8.80187,0,0,15.163,3.6949,2.66625,10297.6,282.004,15.2452,238.612,1792.26,242.957,1521.16,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,41.8738,0,41.8738,0,0,869.205,0,808.44,0,1677.65,1313.31,44.7487,43.0572,0,0,0,0,0,1677.65,0,200.334,1877.98,0,1,0,3454.59,0,0,0,3454.59,15.4,63.7
6349,1,233.623,0,0,596.203,25.5651,337.015,13903.5,1,529.855,286.998,88.8664,491.029,343.818,271.46,13903.5,19718.5,2789.66,103.203,0,0,446.505,25.3071,296.445,183.376,1,3.47667,0,0,1.2528,0.23915,0,2802.25,1,53.2666,0,0,32.7816,11.9575,12.579,449,1,8.39987,0,0,29.9628,5.06998,16.493,10297.6,292.636,29.072,238.662,5415.91,333.375,5057.63,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,120.147,0,120.147,0,0,811.907,0,371.658,0,1183.57,1315,48.3256,337.015,0,0,0,286.998,0,1183.57,0,491.029,1674.59,0,1,0,7148.82,0,0,0,7148.82,15.4,63.7
6238.09,1,231.446,0,0,139.564,-8.10897,27.139,13456.5,1,516.184,0,96.0722,120.428,53.1995,271.46,13456.5,19541.2,2743.26,103.57,0,0,92.0525,21.3021,13.58,180.048,1,3.7645,0,0,0.36078,-0.0758557,0,2745.38,1,57.5268,0,0,9.44039,-3.79279,12.579,449,1,9.21744,0,0,8.62864,-1.60814,1.01934,10297.6,303.654,13.5983,248.085,3925.06,-105.743,3988.84,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,46.5866,0,46.5866,0,0,898.143,0,32372.2,0,33270.4,1294.2,47.937,27.139,0,0,0,0,0,33270.4,0,120.428,33390.8,0,1,0,37439.8,0,0,0,37439.8,15.4,63.7
6029.77,1,226.33,0,0,57.464,12.3098,27.139,12946.7,1,547.822,0,93.9746,151.164,155.218,271.46,12946.7,19321.6,2702.55,111.68,0,0,91.731,11.7294,9.03,176.256,1,3.99462,0,0,0.31733,0.115153,0,2680.01,1,60.9099,0,0,8.30347,5.75763,7,444.187,1,9.96168,0,0,7.58947,2.44124,0,10297.6,313.936,7,246.112,3968.49,160.523,3747.14,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,70.0321,0,70.0321,0,0,872.882,0,235238,0,236111,1274.38,46.9562,27.139,0,0,0,0,0,236111,0,151.164,236262,0,1,0,240088,0,0,0,240088,15.4,63.7
6209.8,1,227.928,0,0,428.233,-6.86092,27.139,12890.1,1,639.262,0,84.9001,1188.89,-101.639,271.46,12890.1,19842.9,2648.93,133.442,0,0,89.9152,1.06905,9.03,174.757,1,4.10321,0,0,2.54012,-0.0641807,0,2680.3,1,62.3902,0,0,66.4665,-3.20903,7,449,1,10.3406,0,0,60.7513,-1.36063,46.9579,10297.6,324.108,53.9579,218.51,6744.57,-89.4679,6782.4,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,103.14,0,103.14,0,0,845.287,0,62609.2,0,63454.5,1253.35,48.1724,27.139,0,0,0,0,0,63454.5,0,1188.89,64643.4,0,1,0,71538,0,0,0,71538,15.4,63.7
6016.8,1,244.507,0,0,53.7974,-24.8497,27.139,12576.2,1,452.844,0,85.78,250.767,8.61718,271.46,12576.2,19760.4,2583.09,93.0595,0,0,40.275,4.02582,9.03,170.891,1,4.32586,0,0,0.22774,-0.232457,0,2618.95,1,66.3469,0,0,5.95931,-11.6228,12.579,448.261,1,11.1144,0,0,5.44689,-4.92809,0,10297.6,372.918,12.579,221.812,3116.46,-324.045,3301.97,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,42.576,0,42.576,0,0,943.783,0,25028,0,25971.7,1231.14,49.35,27.139,0,0,0,0,0,25971.7,0,250.767,26222.5,0,1,0,29576.1,0,0,0,29576.1,15.4,63.7
5730.58,1,312.063,0,0,58.8616,5.88189,27.139,12068.4,1,537.444,0,91.2925,183.669,205.033,271.46,12068.4,19529.3,2486,110.388,0,0,36.3959,14.0623,9.03,166.604,1,4.53019,0,0,0.29735,0.0550224,0,2551.06,1,69.4262,0,0,7.78065,2.75112,3.5,442.323,1,11.883,0,0,7.11161,1.16647,0,10297.6,279.754,3.5,236.079,2194.45,76.7012,2077.57,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,51.4731,0,51.4731,0,0,746.445,0,18183.9,0,18930.4,1194.43,63.8533,27.139,0,0,0,0,0,18930.4,0,183.669,19114,0,1,0,21252.1,0,0,0,21252.1,15.4,63.7
5496.67,1,255.033,0,0,69.4685,21.2069,27.139,11529,1,589.386,0,116.793,267.961,266.724,271.46,11529,19325.8,2422.05,121.409,0,0,90.8742,24.3854,9.03,163.026,1,4.05096,0,0,0.67192,0.19838,0,2489.69,1,62.0289,0,0,17.5818,9.91901,7,443.432,1,10.7551,0,0,16.07,4.20566,0,10297.6,311.824,7,285.671,1612.45,276.542,1316.76,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,72.5986,0,72.5986,0,0,835.132,0,3455.89,0,4291.03,1168.41,53.1566,27.139,0,0,0,0,0,4291.03,0,267.961,4558.99,0,1,0,5957.37,0,0,0,5957.37,15.4,63.7
5239.64,1,262.621,0,0,54.3044,21.5713,27.139,11259.6,1,316.737,0,79.7298,204.491,172.575,271.46,11259.6,19118.7,2410.11,66.5411,0,0,80.029,16.3993,9.03,158.967,1,4.22906,0,0,0.37142,0.20179,0,2412.16,1,64.585,0,0,9.71887,10.0895,12.579,436.534,1,11.5031,0,0,8.88317,4.27794,0,10297.6,472.052,12.579,215.685,1134.02,281.295,608.94,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,46.9905,0,46.9905,0,0,815.858,0,7858.44,0,8674.3,1139.72,55.8245,27.139,0,0,0,0,0,8674.3,0,204.491,8878.79,0,1,0,9543.75,0,0,0,9543.75,15.4,63.7
5496.19,1,245.924,0,0,552.347,22.7312,27.139,11199.7,1,591.114,0,79.7954,1226.19,52.009,271.46,11199.7,19570,2443.2,126.528,0,0,174.091,5.44489,9.03,159.429,1,3.45257,0,0,4.12744,0.21264,0,2450.14,1,52.3892,0,0,108.001,10.632,7,449,1,9.48101,0,0,98.7145,4.50796,72.2598,10297.6,345.115,79.2598,219.829,4497.37,296.42,4154.93,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,81.0025,0,81.0025,0,0,558.918,0,9219.24,0,9778.16,1113.37,53.4933,27.139,0,0,0,0,0,9778.16,0,1226.19,11004.3,0,1,0,15249.3,0,0,0,15249.3,15.4,63.7
5732.6,1,272.154,0,0,564.451,28.7487,27.139,10928,1,615.674,0,75.0352,611.554,-125.539,271.46,10928,19766.6,2754.74,134.309,0,0,416.616,-38.2613,9.03,160.165,1,4.37188,0,0,5.37701,0.268931,0,2497.62,1,67.1879,0,0,140.699,13.4465,12.579,449,1,12.3125,0,0,128.6,5.70133,110.586,10297.6,304.171,123.165,199.062,9030.57,374.89,8673.74,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,226.316,0,226.316,0,0,809.692,0,21807.1,0,22616.8,1085.38,55.1304,27.139,0,0,0,0,0,22616.8,0,611.554,23228.3,0,1,0,32137.4,0,0,0,32137.4,15.4,63.7
