0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,2st_vol,2capacity,2net_inf,2st_rof,2lt_rof,2rest_demand,2unrest_demand,2unfulf_demand,2wastewater,2treat_capacity,2cont_fund,2ins_pout,2ins_price,2infra_npv,2debt_serv,3st_vol,3capacity,3net_inf,3st_rof,3lt_rof,3rest_demand,3unrest_demand,3unfulf_demand,3wastewater,3treat_capacity,3cont_fund,3ins_pout,3ins_price,3infra_npv,3debt_serv
3414.93,3558,38.8795,0,0,71.6612,71.6612,0,65.6123,299997,6.74604,0,0,0,0,7034.54,7664,39.3334,0,0.02,259.922,259.922,0,275.578,199998,12.5393,0,0,0,0,3943.75,3943.75,18.7119,0,0,279.427,279.427,0,0,560,276.667,0,0,0,0,16043.8,17489.7,71.9708,0,0,668.109,668.109,0,600.819,199998,36.8442,0,0,0,0
3368.31,3558,21.7167,0,0,66.3164,66.3164,0,68.0782,299997,6.75004,0,0,0,0,6824.06,7664,31.0901,0,0.02,266.749,266.749,0,246.926,199998,12.5497,0,0,0,0,3943.75,3943.75,30.6328,0,0,292.717,292.717,0,0,560,276.922,0,0,0,0,15530,17489.7,117.755,0,0,614.887,614.887,0,634.704,199998,36.8776,0,0,0,0
3331.16,3558,44.037,0,0,61.8122,61.8122,0,63.0006,299997,6.75378,0,0,0,0,6607.42,7664,43.6594,0,0.02,267.624,267.624,0,253.411,199998,12.5601,0,0,0,0,3943.75,3943.75,32.208,0,0,314.679,314.679,0,0,560,277.197,0,0,0,0,14927.1,17489.7,83.7121,0,0,642.693,642.693,0,584.143,199998,36.9124,0,0,0,0
3233.13,3558,5.40631,0,0,70.6372,70.6372,0,58.7215,299997,6.75805,0,0,0,0,6338.62,7664,13.2366,0,0.02,252.11,252.11,0,254.242,199998,12.57,0,0,0,0,3648.83,3943.75,11.1897,0,0,290.831,290.831,0,0,560,277.45,0,0,0,0,14544,17489.7,73.9322,0,0,611.552,611.552,0,610.558,199998,36.9455,0,0,0,0
3196.58,3558,22.2535,0,0,69.0132,69.0132,0,68.7088,299997,6.76222,0,0,0,0,6149.42,7664,56.6117,0,0.02,262.393,262.393,0,245.228,199998,12.5802,0,0,0,0,3943.75,3943.75,28.4833,0,0,276.828,276.828,0,0,560,277.692,0,0,0,0,14196.1,17489.7,63.7233,0,0,549.672,549.672,0,594.857,199998,36.9753,0,0,0,0
3129.58,3558,16.678,0,0,68.7418,68.7418,0,68.3182,299997,6.76626,0,0,0,0,5842.68,7664,21.4076,0,0.02,321.585,321.585,0,259.75,199998,12.5923,0,0,0,0,3943.75,3943.75,19.884,0,0,309.808,309.808,0,0,560,277.949,0,0,0,0,13915.8,17489.7,87.2152,0,0,569.954,569.954,0,544.137,199998,37.0056,0,0,0,0
3071.56,3558,36.8565,0,0,69.9263,69.9263,0,68.0496,299997,6.77038,0,0,0,0,5566.48,7664,32.4365,0,0.02,282.058,282.058,0,318.346,199998,12.6029,0,0,0,0,3943.75,3943.75,71.6734,0,0,316.198,316.198,0,0,560,278.211,0,0,0,0,14288.4,17489.7,270.217,0,0,601.36,601.36,0,564.215,199998,37.0374,0,0,0,0
3022.19,3558,49.6601,0,0,76.2664,76.2664,0,69.2221,299997,6.77487,0,0,0,0,5280.48,7664,33.3557,0.04,0.02,304.395,304.395,0,279.217,199998,12.6143,0,0,0,0,3943.75,3943.75,86.9058,0,0,280.164,280.164,0,0,560,278.444,0,0,0,0,14312.9,17489.7,237.928,0,0,648.698,648.698,0,595.305,199998,37.0719,0,0,0,0
2959.5,3558,27.1504,0,0,79.1811,79.1811,0,74.0105,299997,6.77953,0,0,0,0,4991.74,7664,15.1086,0.04,0.02,309.868,309.868,0,295.391,199998,12.6259,0,0,0,0,3943.75,3943.75,32.4723,0,0,333.593,333.593,0,0,560,278.721,0,0,0,0,14123.5,17489.7,165.204,0,0,591.994,591.994,0,629.509,199998,37.1033,0,0,0,0
2893.06,3558,27.1504,0,0,83.9054,83.9054,0,68.8947,299997,6.78447,0,0,0,0,4749.9,7664,15.1086,0.08,0.02,262.977,262.977,0,269.613,199998,12.6358,0,0,0,0,3943.75,3943.75,32.4723,0,0,384.796,384.796,0,0,560,279.04,0,0,0,0,13960,17489.7,165.204,0,0,559.664,559.664,0,515.088,199998,37.1329,0,0,0,0
2867.82,3558,50.3131,0,0,63.7152,63.7152,0,73.0052,299997,6.78825,0,0,0,0,4491.96,7664,51.8864,0.08,0.02,340.025,340.025,0,228.813,199998,12.6488,0,0,0,0,3943.75,3943.75,134.46,0,0,294.366,294.366,0,0,560,279.292,0,0,0,0,16408.2,17489.7,1512.15,0.02,0,625.928,625.928,0,486.958,199998,37.1656,0,0,0,0
2806.21,3558,35.5381,0,0,73.2023,73.2023,0,55.4379,299997,6.7926,0,0,0,0,4266.15,7664,75.4892,0.08,0.02,288.316,288.316,0,295.852,199998,12.6598,0,0,0,0,3943.75,3943.75,118.084,0,0,338.774,338.774,0,0,560,279.583,0,0,0,0,16499,17489.7,503.585,0,0,612.832,612.832,0,544.614,199998,37.1976,0,0,0,0
2716.35,3558,10.7876,0,0,89.5605,89.5605,0,63.6926,299997,6.79791,0,0,0,0,3969.71,7664,10.4856,0.08,0.02,309.136,309.136,0,250.861,199998,12.6716,0,0,0,0,3943.75,3943.75,135.326,0,0,384.442,384.442,0,0,560,279.912,0,0,0,0,15630.9,17489.7,48.2245,0,0,848.704,848.704,0,533.219,199998,37.242,0,0,0,0
2639.65,3558,17.3229,0,0,82.6842,82.6842,0,68.5944,299997,6.80282,0,0,0,0,3724.93,7664,10.4132,0.08,0.02,243.595,243.595,0,236.767,199998,12.6809,0,0,0,0,3943.75,3943.75,190.363,0,0,296.242,296.242,0,0,560,280.166,0,0,0,0,15143.5,17489.7,36.6944,0,0,836.406,836.406,0,650.023,199998,37.2857,0,0,0,0
2583.69,3558,19.5179,0,0,75.7321,75.7321,0,62.0132,299997,6.81004,0,0,0,0,3406.27,7664,21.3455,0.1,0.02,350.747,350.747,0,182.696,199998,12.6941,0,0,0,0,3943.75,3943.75,277.214,0,0,355.649,355.649,0,0,560,280.461,0,0,0,0,14546.2,17489.7,123.088,0.02,0,820.892,820.892,0,627.304,199998,37.3267,0,0,0,0
2581,3558,54.7259,0,0,87.4742,87.4742,0,56.7991,299997,6.81839,0,0,0,0,3200.54,7664,38.2598,0.1,0.02,307.912,307.912,0,263.06,199998,12.7056,0,0,0,0,3943.75,3943.75,266.919,0,0,441.6,441.6,0,0,560,280.827,0,0,0,0,13752.9,17489.7,119.622,0.04,0,908.274,908.274,0,615.669,199998,37.372,0,0,0,0
2521.35,3558,9.86965,0,0,81.0331,81.0331,0,65.6056,299997,6.82612,0,0,0,0,2949.56,7664,13.9333,0.14,0.02,300.594,300.594,0,230.934,199998,12.7169,0,0,0,0,3943.75,3943.75,161.582,0,0,333.398,333.398,0,0,560,281.103,0,0,0,0,13358.5,17489.7,67.5966,0.06,0,693.491,693.491,0,681.205,199998,37.4067,0,0,0,0
2486.09,3558,46.5401,0,0,80.2743,80.2743,0,58.2782,299997,6.83377,0,0,0,0,2672.35,7664,34.5634,0.2,0.02,326.749,326.749,0,216.184,199998,12.7291,0,0,0,0,3943.75,3943.75,86.927,0,0,398.773,398.773,0,0,560,281.433,0,0,0,0,12877.8,17489.7,67.7754,0.04,0,615.446,615.446,0,498.752,199998,37.4374,0,0,0,0
2444.72,3558,64.8824,0,0,84.4626,84.4626,0,54.5825,299997,6.84218,0,0,0,0,2431.41,7664,70.955,0.24,0.02,324.287,324.287,0,222.173,199998,12.7409,0,0,0,0,3943.75,3943.75,142.613,0,0,303.987,303.987,0,0,560,281.674,0,0,0,0,12570.1,17489.7,258.091,0.04,0,666.441,666.441,0,418.472,199998,37.4706,0,0,0,0
2371.18,3558,33.4276,0,0,93.6765,93.6765,0,57.4303,299997,6.8515,0,0,0,0,2134.31,7664,43.3662,0.32,0.02,339.407,339.407,0,220.499,199998,12.7532,0,0,0,0,3943.75,3943.75,89.1133,0,0,357.268,357.268,0,0,560,281.957,0,0,0,0,12079.2,17489.7,245.918,0.14,0,758.653,758.653,0,453.147,199998,37.5085,0,0,0,0
2393.19,3558,164.713,0,0,73.0592,73.0592,0,63.6954,299997,6.85876,0,0,0,0,1965.92,7664,137.648,0.48,0.02,315.485,350.539,0,230.78,199998,12.5118,0,0,0,0,3943.75,3943.75,179.685,0,0,369.963,369.963,0,0,560,282.251,0,0,0,0,11624.1,17489.7,392.466,0.12,0,903.959,903.959,0,515.846,199998,37.5536,0,0,0,0
2590.51,3558,528.471,0,0,88.8124,88.8124,0,49.567,299997,6.8676,0,0,0,0,2465.9,7664,799.043,0.44,0.02,301.157,301.157,0,214.041,199998,12.5227,0,0,0,0,3943.75,3943.75,394.994,0,0,351.339,351.339,0,0,560,282.529,0,0,0,0,14464.2,17489.7,1784.3,0.14,0,810.526,810.526,0,613.291,199998,37.594,0,0,0,0
2658.2,3558,286.174,0,0,86.4463,86.4463,0,59.5052,299997,6.8762,0,0,0,0,2646.51,7664,508.295,0.36,0.02,326.743,326.743,0,201.778,199998,12.5346,0,0,0,0,3943.75,3943.75,409.333,0,0,354.265,354.265,0,0,560,282.81,0,0,0,0,16439.7,17489.7,1746.1,0,0,789.826,789.826,0,543.061,199998,37.6335,0,0,0,0
2911.42,3558,617.613,0,0,87.6822,87.6822,0,57.9199,299997,6.88486,0,0,0,0,3848.62,7664,1499.29,0.32,0.02,318.599,318.599,0,218.921,199998,12.5469,0,0,0,0,3943.75,3943.75,1693.54,0,0,382.338,382.338,0,0,560,283.137,0,0,0,0,17489.7,17489.7,2393.13,0,0,665.67,665.67,0,529.191,199998,37.6671,0,0,0,0
3228.98,3558,735.462,0,0,81.7552,81.7552,0,58.748,299997,6.89294,0,0,0,0,4988.05,7664,1509.18,0.2,0.02,386.854,386.854,0,213.464,199998,12.5618,0,0,0,0,3943.75,3943.75,2100.96,0,0,313.288,313.288,0,0,560,283.405,0,0,0,0,17489.7,17489.7,2537.51,0,0,736.26,736.26,0,446.006,199998,37.7044,0,0,0,0
3319.16,3558,313.193,0,0,88.6862,88.6862,0,54.7768,299997,6.9017,0,0,0,0,5498.47,7664,826.144,0.06,0.02,342.022,342.022,0,259.196,199998,12.575,0,0,0,0,3943.75,3943.75,634.368,0,0,402.756,402.756,0,0,560,283.749,0,0,0,0,17489.7,17489.7,1947.72,0,0,642.969,642.969,0,493.301,199998,37.7369,0,0,0,0
3283.22,3558,63.9779,0,0,86.6418,86.6418,0,60.0415,299997,6.91026,0,0,0,0,5437.08,7664,207.394,0.04,0.02,305.545,305.545,0,231.553,199998,12.5868,0,0,0,0,3943.75,3943.75,288.988,0,0,346.836,346.836,0,0,560,284.045,0,0,0,0,17489.7,17489.7,1565.75,0,0,700.367,700.367,0,435.296,199998,37.7723,0,0,0,0
3529.27,3558,1308.78,0,0,80.762,80.762,0,58.9173,299997,6.91789,0,0,0,0,6708.95,7664,3058.51,0.04,0.02,296.34,296.34,0,207.774,199998,12.5984,0,0,0,0,3943.75,3943.75,1017.13,0,0,322.913,322.913,0,0,560,284.322,0,0,0,0,17489.7,17489.7,7574.64,0,0,442.183,442.183,0,476.256,199998,37.7956,0,0,0,0
3541.28,3558,826.446,0,0,89.0667,89.0667,0,54.919,299997,6.9263,0,0,0,0,6796.19,7664,2258.97,0,0.02,331.171,331.171,0,201.514,199998,12.6113,0,0,0,0,3943.75,3943.75,1223.52,0,0,372.39,372.39,0,0,560,284.642,0,0,0,0,17489.7,17489.7,7218.44,0,0,688.898,688.898,0,300.689,199998,37.832,0,0,0,0
3558,3558,1768.06,0,0,97.0226,97.0226,0,60.5662,299997,6.93546,0,0,0,0,6878.23,7664,3383.37,0,0.02,348.902,348.902,0,225.199,199998,12.6249,0,0,0,0,3943.75,3943.75,1621.38,0,0,419.835,419.835,0,0,560,285.002,0,0,0,0,17489.7,17489.7,8321.92,0,0,678.01,678.01,0,468.458,199998,37.8677,0,0,0,0
3558,3558,609.064,0,0,84.5496,84.5496,0,64.2377,299997,6.94344,0,0,0,0,6959.43,7664,3466.65,0,0.02,309.337,309.337,0,231.005,199998,12.637,0,0,0,0,3943.75,3943.75,2945.78,0,0,341.737,341.737,0,0,560,285.294,0,0,0,0,17489.7,17489.7,6867.03,0,0,590.721,590.721,0,448.904,199998,37.8989,0,0,0,0
3558,3558,468.217,0,0,87.43,87.43,0,52.4165,299997,6.95182,0,0,0,0,7037.17,7664,1961.58,0,0.02,310.76,310.76,0,191.773,199998,12.6493,0,0,0,0,3943.75,3943.75,1812.71,0,0,363.357,363.357,0,0,560,285.614,0,0,0,0,17489.7,17489.7,2807.95,0,0,695.416,695.416,0,366.217,199998,37.9346,0,0,0,0
3558,3558,292.397,0,0,76.2343,76.2343,0,54.2023,299997,6.95913,0,0,0,0,7111.56,7664,1183.25,0,0.02,312.998,312.998,0,192.656,199998,12.6617,0,0,0,0,3943.75,3943.75,745.888,0,0,319.352,319.352,0,0,560,285.894,0,0,0,0,17489.7,17489.7,2555.05,0,0,715.178,715.178,0,431.123,199998,37.9714,0,0,0,0
3556.69,3558,176.57,0,0,82.8715,82.8715,0,47.2614,299997,6.96708,0,0,0,0,7187.33,7664,1014.05,0,0.02,272.626,272.626,0,194.043,199998,12.6726,0,0,0,0,3943.75,3943.75,934.33,0,0,315.849,315.849,0,0,560,286.172,0,0,0,0,17489.7,17489.7,4262.79,0,0,686.184,686.184,0,443.375,199998,38.0066,0,0,0,0
3556.48,3558,203.587,0,0,79.7981,79.7981,0,51.3762,299997,6.97473,0,0,0,0,7260.04,7664,837.143,0,0.02,276.792,276.792,0,169.015,199998,12.6835,0,0,0,0,3943.75,3943.75,598.65,0,0,279.574,279.574,0,0,560,286.417,0,0,0,0,17489.7,17489.7,2151.43,0,0,605.224,605.224,0,425.4,199998,38.0377,0,0,0,0
3555.22,3558,150.937,0,0,79.5928,79.5928,0,58.2558,299997,6.98236,0,0,0,0,7333.14,7664,549.188,0,0.02,254.267,254.267,0,202.07,199998,12.6936,0,0,0,0,3943.75,3943.75,371.248,0,0,335.829,335.829,0,0,560,286.712,0,0,0,0,17489.7,17489.7,1021.86,0,0,476.578,476.578,0,441.838,199998,38.0622,0,0,0,0
3558,3558,562.291,0,0,69.1475,69.1475,0,58.106,299997,6.98883,0,0,0,0,7400.85,7664,1068.49,0,0.02,277.801,277.801,0,185.625,199998,12.7047,0,0,0,0,3943.75,3943.75,863.231,0,0,321.869,321.869,0,0,560,286.997,0,0,0,0,17489.7,17489.7,1782.17,0,0,576.55,576.55,0,347.921,199998,38.093,0,0,0,0
3558,3558,310.083,0,0,70.6047,70.6047,0,50.4804,299997,6.99542,0,0,0,0,7468.8,7664,919.97,0,0.02,260.693,260.693,0,202.806,199998,12.7151,0,0,0,0,3943.75,3943.75,568.484,0,0,372.901,372.901,0,0,560,287.326,0,0,0,0,17489.7,17489.7,1502.07,0,0,595.776,595.776,0,420.905,199998,38.1249,0,0,0,0
3558,3558,340.957,0,0,77.17,77.17,0,51.5443,299997,7.00264,0,0,0,0,7535.84,7664,1193.5,0,0.02,253.195,253.195,0,190.316,199998,12.7251,0,0,0,0,3943.75,3943.75,890.04,0,0,258.374,258.374,0,0,560,287.554,0,0,0,0,17489.7,17489.7,780.061,0,0,599.158,599.158,0,434.94,199998,38.1569,0,0,0,0
3558,3558,367.747,0,0,69.0606,69.0606,0,61.7152,299997,7.00909,0,0,0,0,7598.37,7664,1176.37,0,0.02,269.651,269.651,0,202.488,199998,12.7359,0,0,0,0,3943.75,3943.75,478.019,0,0,280.535,280.535,0,0,560,287.801,0,0,0,0,17489.7,17489.7,1665.71,0,0,563.092,563.092,0,479.165,199998,38.187,0,0,0,0
3558,3558,444.914,0,0,70.2746,70.2746,0,59.3886,299997,7.01337,0,0,0,0,7662.5,7664,1031.29,0,0.02,248.548,248.548,0,231.887,199998,12.7456,0,0,0,0,3943.75,3943.75,778.303,0,0,290.748,290.748,0,0,560,288.053,0,0,0,0,17489.7,17489.7,1445.03,0,0,548.779,548.779,0,484.231,199998,38.215,0,0,0,0
3548.45,3558,126.572,0,0,62.9845,62.9845,0,60.4327,299997,7.0172,0,0,0,0,7592.7,7664,209.082,0,0.02,259.501,259.501,0,213.739,199998,12.7558,0,0,0,0,3943.75,3943.75,302.256,0,0,275.781,275.781,0,0,560,288.291,0,0,0,0,17489.7,17489.7,510.156,0,0,550.086,550.086,0,471.922,199998,38.2432,0,0,0,0
3558,3558,348.142,0,0,60.7577,60.7577,0,54.1635,299997,7.0209,0,0,0,0,7664,7664,3171.5,0,0.02,223.548,223.548,0,223.158,199998,12.7646,0,0,0,0,3943.75,3943.75,420.103,0,0,273.233,273.233,0,0,560,288.527,0,0,0,0,17489.7,17489.7,4108.29,0,0,585.338,585.338,0,473.046,199998,38.2731,0,0,0,0
3558,3558,251.342,0,0,61.9483,61.9483,0,53.725,299997,7.02467,0,0,0,0,7664,7664,772.076,0,0.02,265.681,265.681,0,197.673,199998,12.775,0,0,0,0,3943.75,3943.75,243.563,0,0,337.057,337.057,0,0,560,288.818,0,0,0,0,17489.7,17489.7,1170.26,0,0,698.816,698.816,0,517.585,199998,38.3089,0,0,0,0
3556.81,3558,85.7359,0,0,60.7356,60.7356,0,58.8509,299997,7.02825,0,0,0,0,7664,7664,370.608,0,0.02,283.997,283.997,0,252.397,199998,12.7862,0,0,0,0,3943.75,3943.75,224.037,0,0,250.322,250.322,0,0,560,289.034,0,0,0,0,17456.2,17489.7,636.923,0,0,559.668,559.668,0,663.875,199998,38.3384,0,0,0,0
3557.89,3558,263.646,0,0,68.357,68.357,0,57.6988,299997,7.03229,0,0,0,0,7664,7664,1756.29,0,0.02,272.539,272.539,0,269.797,199998,12.7969,0,0,0,0,3943.75,3943.75,113.259,0,0,267.155,267.155,0,0,560,289.265,0,0,0,0,17434.8,17489.7,2011.4,0,0,564.878,564.878,0,531.684,199998,38.3681,0,0,0,0
3514.48,3558,66.2577,0,0,67.9197,67.9197,0,64.9391,299997,7.0363,0,0,0,0,7664,7664,326.468,0,0.02,291.502,291.502,0,258.912,199998,12.8084,0,0,0,0,3943.75,3943.75,191.409,0,0,235.678,235.678,0,0,560,289.468,0,0,0,0,17445.6,17489.7,568.232,0,0,510.201,510.201,0,536.634,199998,38.395,0,0,0,0
3498.03,3558,91.5455,0,0,71.5817,71.5817,0,64.5237,299997,7.04052,0,0,0,0,7664,7664,502.151,0,0.02,282.275,282.275,0,276.927,199998,12.8195,0,0,0,0,3943.75,3943.75,177.526,0,0,243.189,243.189,0,0,560,289.678,0,0,0,0,17454.5,17489.7,374.556,0,0,555.117,555.117,0,484.691,199998,38.4243,0,0,0,0
3435.76,3558,29.2888,0,0,68.8786,68.8786,0,67.2861,299997,7.04462,0,0,0,0,7507.49,7664,132.029,0,0.02,277.574,277.574,0,265.335,199998,12.8302,0,0,0,0,3943.75,3943.75,140.807,0,0,290.778,290.778,0,0,560,289.929,0,0,0,0,17115.2,17489.7,142.642,0,0,654.505,654.505,0,521.804,199998,38.4581,0,0,0,0
3443.89,3558,76.7277,0,0,66.8252,66.8252,0,64.7452,299997,7.0486,0,0,0,0,7664,7664,399.188,0,0.02,265.467,265.467,0,260.917,199998,12.8404,0,0,0,0,3943.75,3943.75,264.882,0,0,271.952,271.952,0,0,560,290.163,0,0,0,0,17489.7,17489.7,5045.01,0,0,636.512,636.512,0,615.228,199998,38.491,0,0,0,0
3432.15,3558,83.4136,0,0,65.4359,65.4359,0,62.815,299997,7.0525,0,0,0,0,7664,7664,969.528,0,0.02,288.891,288.891,0,249.537,199998,12.8515,0,0,0,0,3943.75,3943.75,167.458,0,0,240.631,240.631,0,0,560,290.37,0,0,0,0,17489.7,17489.7,2897.68,0,0,576.817,576.817,0,598.315,199998,38.5208,0,0,0,0
3396.62,3558,40.5504,0,0,68.423,68.423,0,61.5091,299997,7.05657,0,0,0,0,7664,7664,258.741,0,0.02,275.336,275.336,0,271.554,199998,12.8621,0,0,0,0,3943.75,3943.75,134.857,0,0,282.151,282.151,0,0,560,290.613,0,0,0,0,17378.3,17489.7,490.826,0,0,637.489,637.489,0,542.202,199998,38.5537,0,0,0,0
3427.69,3558,155.071,0,0,67.4696,67.4696,0,64.7124,299997,7.06059,0,0,0,0,7664,7664,476.011,0,0.02,273.951,273.951,0,260.404,199998,12.8727,0,0,0,0,3943.75,3943.75,128.147,0,0,263.584,263.584,0,0,560,290.84,0,0,0,0,17489.7,17489.7,963.728,0,0,624.905,624.905,0,602.918,199998,38.586,0,0,0,0
3402.5,3558,87.6096,0,0,66.5421,66.5421,0,64.0961,299997,7.06461,0,0,0,0,7610.3,7664,224.827,0,0.02,275.645,275.645,0,260.253,199998,12.8834,0,0,0,0,3943.75,3943.75,63.5025,0,0,266.799,266.799,0,0,560,291.073,0,0,0,0,17460.7,17489.7,956.183,0,0,576.966,576.966,0,593.659,199998,38.6173,0,0,0,0
3356.7,3558,27.7158,0,0,60.4092,60.4092,0,63.215,299997,7.06826,0,0,0,0,7468.93,7664,132.506,0,0.02,283.26,283.26,0,261.863,199998,12.8945,0,0,0,0,3943.75,3943.75,31.6519,0,0,238.193,238.193,0,0,560,291.28,0,0,0,0,17348.7,17489.7,542.301,0,0,531.903,531.903,0,548.118,199998,38.6461,0,0,0,0
3300.82,3558,31.9022,0,0,65.4912,65.4912,0,57.3888,299997,7.07222,0,0,0,0,7235.26,7664,59.0433,0,0.02,285.305,285.305,0,269.097,199998,12.9056,0,0,0,0,3943.75,3943.75,61.4721,0,0,292.066,292.066,0,0,560,291.535,0,0,0,0,17014.1,17489.7,136.21,0,0,642.213,642.213,0,505.308,199998,38.6809,0,0,0,0
3341.75,3558,17.5148,0,0,77.9467,77.9467,0,63.7033,299997,7.07693,0,0,0,0,7311.65,7664,123.796,0,0.02,281.185,281.185,0,277.516,199998,12.9166,0,0,0,0,3943.75,3943.75,127.182,0,0,284.829,284.829,0,0,560,291.784,0,0,0,0,16440.8,17489.7,36.1354,0,0,563.246,563.246,0,624.68,199998,38.7115,0,0,0,0
3291.73,3558,13.4905,0,0,67.3574,67.3574,0,77.1618,299997,7.08089,0,0,0,0,7088.08,7664,56.0622,0,0.02,296.644,296.644,0,278.353,199998,12.9277,0,0,0,0,3943.75,3943.75,60.3807,0,0,311.463,311.463,0,0,560,292.042,0,0,0,0,15824,17489.7,35.0504,0,0,582.233,582.233,0,557.574,199998,38.7423,0,0,0,0
3258.56,3558,30.331,0,0,73.7398,73.7398,0,66.6791,299997,7.08524,0,0,0,0,6935.32,7664,99.6021,0,0.02,289.831,289.831,0,293.657,199998,12.9386,0,0,0,0,3943.75,3943.75,37.6083,0,0,291.891,291.891,0,0,560,292.284,0,0,0,0,15408.8,17489.7,67.9407,0,0,627.33,627.33,0,576.37,199998,38.7756,0,0,0,0
3228.91,3558,15.4481,0,0,77.307,77.307,0,72.9972,299997,7.08979,0,0,0,0,6747.67,7664,24.8124,0,0.02,299.193,299.193,0,286.913,199998,12.9498,0,0,0,0,3943.75,3943.75,58.0662,0,0,348.443,348.443,0,0,560,292.573,0,0,0,0,14944.8,17489.7,38.7143,0,0,563.085,563.085,0,621.013,199998,38.8055,0,0,0,0
3167.97,3558,17.2272,0,0,83.7769,83.7769,0,75.0203,299997,7.09472,0,0,0,0,6530.22,7664,38.0306,0,0.02,274.4,274.4,0,290.342,199998,12.9601,0,0,0,0,3943.75,3943.75,106.836,0,0,332.744,332.744,0,0,560,292.85,0,0,0,0,14516.4,17489.7,127.475,0,0,602.075,602.075,0,546.429,199998,38.8374,0,0,0,0
3094.75,3558,20.1377,0,0,79.4221,79.4221,0,72.8935,299997,7.09939,0,0,0,0,6263.45,7664,63.1541,0.02,0.02,319.647,319.647,0,238.753,199998,12.9721,0,0,0,0,3943.75,3943.75,148.355,0,0,325.486,325.486,0,0,560,293.12,0,0,0,0,14072.8,17489.7,132.819,0,0,653.784,653.784,0,523.859,199998,38.8721,0,0,0,0
3047.91,3558,16.6542,0,0,74.4001,74.4001,0,69.1044,299997,7.10381,0,0,0,0,6037.26,7664,33.4164,0.04,0.02,286.124,286.124,0,278.121,199998,12.9831,0,0,0,0,3943.75,3943.75,148.592,0,0,347.426,347.426,0,0,560,293.417,0,0,0,0,13656.7,17489.7,111.562,0.04,0,620.73,620.73,0,568.851,199998,38.9045,0,0,0,0
3006.45,3558,58.211,0,0,70.1106,70.1106,0,64.7348,299997,7.10797,0,0,0,0,5870.96,7664,157.678,0.08,0.02,309.065,309.065,0,248.954,199998,12.9949,0,0,0,0,3943.75,3943.75,215.876,0,0,453.343,453.343,0,0,560,293.806,0,0,0,0,13132.7,17489.7,276.535,0.04,0,716.702,716.702,0,540.091,199998,38.9419,0,0,0,0
3014.38,3558,181.526,0,0,77.8443,77.8443,0,61.0025,299997,7.11259,0,0,0,0,5946.19,7664,413.654,0.08,0.02,317.85,317.85,0,268.915,199998,13.007,0,0,0,0,3943.75,3943.75,275.964,0,0,364.016,364.016,0,0,560,294.118,0,0,0,0,12913.7,17489.7,385.227,0.06,0,749.927,749.927,0,623.596,199998,38.9811,0,0,0,0
3097.23,3558,305.752,0,0,78.1537,78.1537,0,59.621,299997,7.11723,0,0,0,0,6485.42,7664,852.956,0.08,0.02,312.361,312.361,0,243.442,199998,13.019,0,0,0,0,3943.75,3943.75,320.611,0,0,321.747,321.747,0,0,560,294.394,0,0,0,0,13044.4,17489.7,641.172,0.06,0,614.87,614.87,0,574.369,199998,39.0132,0,0,0,0
3265.58,3558,504.104,0,0,90.3448,90.3448,0,58.6153,299997,7.12584,0,0,0,0,6778.18,7664,681.692,0.06,0.02,368.146,368.146,0,234.27,199998,13.0328,0,0,0,0,3943.75,3943.75,815.952,0,0,389.446,389.446,0,0,560,294.717,0,0,0,0,12736.4,17489.7,554.449,0.06,0,949.508,949.508,0,461.153,199998,39.0607,0,0,0,0
3222.88,3558,93.7905,0,0,87.2165,87.2165,0,67.7586,299997,7.13417,0,0,0,0,6624.88,7664,222.822,0.02,0.02,366.128,366.128,0,276.109,199998,13.0465,0,0,0,0,3943.75,3943.75,314.888,0,0,363.148,363.148,0,0,560,295.017,0,0,0,0,12362.6,17489.7,252.009,0.06,0,770.873,770.873,0,712.131,199998,39.0992,0,0,0,0
3180.6,3558,88.581,0,0,82.3511,82.3511,0,65.4123,299997,7.14202,0,0,0,0,6648.17,7664,346.246,0.02,0.02,310.503,310.503,0,274.596,199998,13.0581,0,0,0,0,3943.75,3943.75,219.148,0,0,278.694,278.694,0,0,560,295.248,0,0,0,0,11858.7,17489.7,289.724,0.08,0,783.443,783.443,0,578.155,199998,39.1383,0,0,0,0
3327.2,3558,415.943,0,0,77.6736,77.6736,0,59.2261,299997,7.14943,0,0,0,0,7335.91,7664,1579.22,0.02,0.02,348.673,348.673,0,223.31,199998,13.0712,0,0,0,0,3943.75,3943.75,717.217,0,0,412.414,412.414,0,0,560,295.59,0,0,0,0,12469.8,17489.7,989.827,0.1,0,669.67,669.67,0,563.444,199998,39.1717,0,0,0,0
3530.55,3558,860.257,0,0,86.9605,86.9605,0,52.8141,299997,7.15808,0,0,0,0,7395.05,7664,1176.61,0,0.02,340.873,340.873,0,237.08,199998,13.0836,0,0,0,0,3943.75,3943.75,1896.7,0,0,360.273,360.273,0,0,560,295.876,0,0,0,0,13141.1,17489.7,1112.06,0.08,0,906.437,906.437,0,455.342,199998,39.217,0,0,0,0
