0volume,0s_area,0demand,0up_spill,0ww_inflow,0catch_inflow,0evap,0ds_spill,1volume,1demand,1up_spill,1ww_inflow,1catch_inflow,1evap,1ds_spill,1alloc_3,1alloc_4,2volume,2demand,2up_spill,2ww_inflow,2catch_inflow,2evap,2ds_spill,3volume,3s_area,3demand,3up_spill,3ww_inflow,3catch_inflow,3evap,3ds_spill,4volume,4s_area,4demand,4up_spill,4ww_inflow,4catch_inflow,4evap,4ds_spill,5volume,5s_area,5demand,5up_spill,5ww_inflow,5catch_inflow,5evap,5ds_spill,6volume,6demand,6up_spill,6ww_inflow,6catch_inflow,6evap,6ds_spill,6alloc_0,6alloc_1,6alloc_2,6alloc_3,6alloc_4,7volume,7demand,7up_spill,7ww_inflow,7catch_inflow,7evap,7ds_spill,8volume,8demand,8up_spill,8ww_inflow,8catch_inflow,8evap,8ds_spill,9volume,9demand,9up_spill,9ww_inflow,9catch_inflow,9evap,9ds_spill,10demand,10up_spill,10ww_inflow,10catch_inflow,10ds_spill,11volume,11s_area,11demand,11up_spill,11ww_inflow,11catch_inflow,11evap,11ds_spill,18demand,19demand
5906.07,1,194.622,0,0,256.82,-5.9654,27.139,14700,469.315,0,99.6927,3970.5,-532.048,2093.24,14700,20000,2789.66,98.9293,0,0,2474.65,-34.5119,2410.23,191.02,1,3.78074,0,0,1.70589,-0.0558036,0,2755.83,1,54.3146,0,0,44.6375,-2.79018,10.5,449,1,8.66603,0,0,40.7992,-1.18304,26.7904,10297.6,251.104,37.2904,205.868,3765.96,-77.7902,3835.81,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,225.547,0,225.547,0,0,2588.11,0,0.00803,0,2588.12,1210.93,40.6304,27.139,0,0,0,0,0,2588.12,0,3970.5,6558.62,0,1,0,13030.2,0,0,0,13030.2,15.4,63.7
6349,1,202.727,0,0,1199.91,-11.6934,565.949,14700,421.745,460.949,91.7131,5213.91,77.621,5267.21,14700,20000,2789.66,80.0356,0,0,844.237,16.2673,747.934,200,1,3.69127,0,0,12.7512,-0.109386,0.188854,2909,1,53.2539,0,0,333.656,-5.46932,132.705,449,1,8.6765,0,0,304.965,-2.31899,298.608,10297.6,253.03,431.502,192.177,20501.5,-152.485,21024.6,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,613.095,0,613.095,0,0,5801.35,0,0.01672,0,5801.37,1274.36,41.5653,565.949,0,0,0,460.949,0,5801.37,0,5213.91,11015.3,0,1,0,33401,0,0,0,33401,15.4,63.7
6324.32,1,225.903,0,0,235.875,7.51409,27.139,14342.3,428.906,0,95.2372,405.857,332.938,271.46,14342.3,19825.5,2650.67,81.3946,0,0,0.78194,44.7949,13.58,197.938,1,3.62475,0,0,1.63283,0.0702908,0,2882.91,1,52.722,0,0,42.7258,3.51454,12.579,449,1,8.13756,0,0,39.0519,1.49016,29.4242,10297.6,262.675,42.0032,196.079,3768.07,97.9854,3645.5,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,123.995,0,123.995,0,0,743.128,0,0.02127,0,743.15,1256.16,45.3431,27.139,0,0,0,0,0,743.15,0,405.857,1149.01,0,1,0,4932.08,0,0,0,4932.08,15.4,63.7
6247.63,1,210.25,0,0,181.52,20.8232,27.139,13907.2,499.699,0,110.218,27.9265,-14.2722,271.46,13907.2,19641.8,2556.4,92.3516,0,0,1.74331,-5.36338,9.03,197.041,1,3.54084,0,0,2.83891,0.194792,0,2883.31,1,51.5713,0,0,74.2849,9.73959,12.579,449,1,8.03199,0,0,67.8974,4.12958,55.7358,10297.6,265.939,68.3148,207.306,1710.19,271.54,1448.33,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,28.1216,0,28.1216,0,0,754.087,0,0.06972,0,754.156,1241.54,41.7607,27.139,0,0,0,0,0,754.156,0,27.9265,782.083,0,1,0,2267.56,0,0,0,2267.56,15.4,63.7
6177.86,1,207.761,0,0,77.7305,-87.4024,27.139,13317.1,514.093,0,105.887,33.479,318.787,271.46,13317.1,19267,2419.04,94.4996,0,0,0.1935,34.0196,9.03,194.605,1,3.72766,0,0,0.47408,-0.817609,0,2869.47,1,54.5469,0,0,12.4052,-40.8804,12.579,449,1,8.49426,0,0,11.3385,-17.3333,20.1776,10297.6,223.399,32.7566,193.51,1547.18,-1139.75,2689.79,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,7.03936,0,7.03936,0,0,833.908,0,0.40314,0,834.311,1227.39,41.2865,27.139,0,0,0,0,0,834.311,0,33.479,867.79,0,1,0,3573.65,0,0,0,3573.65,15.4,63.7
6104.59,1,216.213,0,0,115.241,-54.8413,27.139,13039.8,493.901,0,104.642,79.027,-327.693,271.46,13039.8,19290.2,2370.72,89.7168,0,0,0.9027,-49.5186,9.03,192.537,1,3.35045,0,0,0.76926,-0.513015,0,2855.34,1,49.4025,0,0,20.129,-25.6508,10.5,449,1,7.73027,0,0,18.3981,-10.8759,21.5438,10297.6,292.164,32.0438,195.383,1611.85,-715.143,2262.25,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,6.38695,0,6.38695,0,0,849.623,0,1.48403,0,851.107,1211.57,42.9562,27.139,0,0,0,0,0,851.107,0,79.027,930.134,0,1,0,3207.8,0,0,0,3207.8,15.4,63.7
6299.63,1,222.624,0,0,469.504,24.6986,27.139,12765.8,495.15,0,108.895,7.30897,-405.863,271.46,12765.8,19319.7,2282.23,90.0212,0,0,2.96924,-7.59674,9.03,191.666,1,3.01109,0,0,2.37148,0.231044,0,2848.61,1,44.6547,0,0,62.0537,11.5522,12.579,449,1,7.02192,0,0,56.7179,4.89813,44.7978,10297.6,249.15,57.3768,194.775,4461.58,322.075,4142.51,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,12.2985,0,12.2985,0,0,825.897,0,5.99375,0,831.891,1194.53,44.1841,27.139,0,0,0,0,0,831.891,0,7.30897,839.2,0,1,0,5003.04,0,0,0,5003.04,15.4,63.7
6349,1,224.639,0,0,1939.03,-4.27304,1669.29,13401.7,486.61,1564.29,99.4796,50.1522,-360.287,271.46,13401.7,20000,2208.53,86.9943,0,0,14.4964,-7.82575,9.03,197.892,1,3.3751,0,0,9.56069,-0.0399723,0,2909,1,50.1618,0,0,250.171,-1.99861,141.618,449,1,7.90655,0,0,228.66,-0.847413,221.601,10297.6,251.945,363.219,213.24,18169.9,-55.7214,18550.2,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,27.1115,0,27.1115,0,0,840.656,0,2.00257,0,842.659,1256.93,42.5958,1669.29,0,0,0,1564.29,0,842.659,0,50.1522,892.811,0,1,0,19479.1,0,0,0,19479.1,15.4,63.7
6349,1,214.232,0,0,1168.1,-108.571,1062.44,14700,453.402,961.958,90.8759,143.261,-936.658,381.025,14700,20000,2297.71,74.7184,0,0,90.1505,-82.7811,9.03,200,1,3.76829,0,0,9.12633,-1.01563,4.26552,2909,1,55.3937,0,0,238.806,-50.7816,234.193,449,1,8.54993,0,0,218.271,-21.5314,231.253,10297.6,272.963,469.712,234.493,10613.5,-1415.79,12460.6,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,61.362,0,61.362,0,0,948.853,0,130.909,0,1079.76,1315,42.4122,1062.44,0,0,0,961.958,0,1079.76,0,143.261,1223.02,0,1,0,13754,0,0,0,13754,15.4,63.7
6349,1,224.281,0,0,331.841,4.4708,103.09,14220.8,597.443,56.6372,87.2744,57.3323,-77.936,271.46,14220.8,19889.5,2786.76,93.3846,0,0,594.222,2.764,9.03,200,1,3.8012,0,0,4.96203,0.0418223,1.11901,2909,1,55.2884,0,0,129.84,2.09112,72.4601,449,1,8.53369,0,0,118.675,0.886633,109.255,10297.6,281.085,182.834,233.815,3903.06,58.3003,3980.32,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,163.778,0,163.778,0,0,794.262,0,79.9715,0,874.234,1315,46.4528,103.09,0,0,0,56.6372,0,874.234,0,57.3323,931.566,0,1,0,5084.69,0,0,0,5084.69,15.4,63.7
6293.97,1,224.606,0,0,179.593,-17.1259,27.139,13907.4,340.812,0,92.0656,50.9464,78.3521,271.46,13907.4,19655.3,2756.54,66.7866,0,0,37.0428,-8.56224,9.03,200,1,3.93083,0,0,5.27264,-0.160205,1.50202,2909,1,57.1739,0,0,137.967,-8.01023,88.8038,449,1,8.8247,0,0,126.104,-3.39634,120.676,10297.6,241.013,210.981,242.884,1408.36,-223.325,1844.53,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,57.5242,0,57.5242,0,0,955.331,0,51.7876,0,1007.12,1295.62,46.5202,27.139,0,0,0,0,0,1007.12,0,50.9464,1058.07,0,1,0,2969.15,0,0,0,2969.15,15.4,63.7
6079.84,1,223.711,0,0,17.2046,-19.5084,27.139,13393.1,451.896,0,91.0144,1.49565,239.805,271.46,13393.1,19298.9,2624.79,89.5689,0,0,0.38486,33.5411,9.03,196.466,1,4.20037,0,0,0.48402,-0.182492,0,2857.12,1,61.0944,0,0,12.6651,-9.1246,12.579,449,1,9.42983,0,0,11.5761,-3.86883,6.0151,10297.6,261.588,18.5941,239.953,817.709,-254.394,1069.06,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,12.5863,0,12.5863,0,0,667.002,0,6.74578,0,673.748,1276.71,46.0511,27.139,0,0,0,0,0,673.748,0,1.49565,675.244,0,1,0,1765.92,0,0,0,1765.92,15.4,63.7
5848.37,1,252.97,0,0,71.6391,22.9918,27.139,13025.7,556.173,0,83.6343,3.67606,-358.353,271.46,13025.7,19284.3,2521,108.999,0,0,3.04024,-11.1978,9.03,193.496,1,4.16961,0,0,1.41467,0.215078,0,2810.16,1,60.6366,0,0,37.0172,10.7539,12.579,449,1,9.52914,0,0,33.8342,4.55965,19.7454,10297.6,258.144,32.3244,216.1,824.182,299.818,514.644,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,14.9439,0,14.9439,0,0,742.583,0,13.1739,0,755.757,1250.72,53.1213,27.139,0,0,0,0,0,755.757,0,3.67606,759.433,0,1,0,1298.05,0,0,0,1298.05,15.4,63.7
5680.85,1,226.273,0,0,42.2446,-43.6448,27.139,12750.9,457.598,0,94.8975,4.81646,-331.661,271.46,12750.9,19261.5,2505.75,88.5633,0,0,50.8777,-31.4637,9.03,190.923,1,3.73011,0,0,0.74823,-0.408277,0,2783.4,1,54.1728,0,0,19.5786,-20.4139,12.579,449,1,8.65558,0,0,17.8951,-8.65548,17.895,10297.6,285.779,30.474,236.108,1087.07,-569.139,1637.01,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,14.4529,0,14.4529,0,0,850.219,0,7.58423,0,857.803,1229.47,48.3904,27.139,0,0,0,0,0,857.803,0,4.81646,862.62,0,1,0,2523.11,0,0,0,2523.11,15.4,63.7
5451.38,1,231.642,0,0,23.7933,-5.51461,27.139,12251.1,457.721,0,85.1538,15.3516,199.698,271.46,12251.1,18932.8,2399.73,89.9493,0,0,7.86989,14.9097,9.03,186.924,1,4.33235,0,0,0.28241,-0.0515866,0,2717.63,1,63.1601,0,0,7.38974,-2.57933,12.579,446.659,1,10.1886,0,0,6.75432,-1.09364,0,10297.6,335.329,12.579,211.74,336.938,-71.9117,297.84,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,0.36626,0,0.36626,0,0,746.669,0,33.8956,0,780.565,1206.48,50.1328,27.139,0,0,0,0,0,780.565,0,15.3516,795.916,0,1,0,1103.15,0,0,0,1103.15,15.4,63.7
5211.07,1,249.045,0,0,24.8053,-11.0737,27.139,11921.6,547.276,0,87.3586,5.86279,-420.74,271.46,11921.6,18957.6,2305.07,107.199,0,0,19.5752,-1.99345,9.03,183.737,1,3.54368,0,0,0.25281,-0.103589,0,2670.91,1,51.5205,0,0,6.61507,-5.17946,7,446.434,1,8.4677,0,0,6.04626,-2.19609,0,10297.6,328.76,7,225.4,476.726,-144.403,524.769,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,0.22899,0,0.22899,0,0,747.983,0,23.7444,0,771.727,1178.5,55.1177,27.139,0,0,0,0,0,771.727,0,5.86279,777.59,0,1,0,1311.62,0,0,0,1311.62,15.4,63.7
4913.01,1,274.436,0,0,16.1712,12.6558,27.139,11338.2,640.914,0,78.5136,0.38456,-56.8375,271.46,11338.2,18764.4,2268.01,123.922,0,0,82.8723,-13.0265,9.03,180.145,1,3.77524,0,0,0.30197,0.118389,0,2614.51,1,54.8791,0,0,7.90159,5.91946,3.5,441.973,1,9.17288,0,0,7.22216,2.50985,0,10297.6,330.532,3.5,203.104,498.544,165.034,209.582,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,0.53168,0,0.53168,0,0,772.722,0,35.0573,0,807.78,1143.57,62.0645,27.139,0,0,0,0,0,807.78,0,0.38456,808.164,0,1,0,1027.31,0,0,0,1027.31,15.4,63.7
4708.21,1,235.525,0,0,52.5939,-5.26216,27.139,11169.7,495.346,0,84.1251,0.95667,-686.578,271.46,11169.7,18937.7,2789.66,99.0857,0,0,771.252,-51.5824,202.102,176.045,1,4.88993,0,0,0.7401,-0.0492251,0,2558.37,1,70.9693,0,0,19.3659,-2.46126,7,448.721,1,11.9971,0,0,17.7007,-1.04357,0,10297.6,343.764,7,219.121,732.34,-68.6198,683.316,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,84.5811,0,84.5811,0,0,845.087,0,15.8438,0,860.931,1115.89,54.8217,27.139,0,0,0,0,0,860.931,0,0.95667,861.888,0,1,0,1831.89,0,0,0,1831.89,15.4,63.7
4632.87,1,222.252,0,0,173.92,-0.134844,27.139,10665.3,583.469,0,72.5866,5.07086,-108.904,271.46,10665.3,18773.8,2789.66,145.722,0,0,159.652,-12.617,26.5466,174.282,1,4.07076,0,0,2.30709,-0.0012614,0,2547.06,1,59.1583,0,0,60.3688,-0.06307,12.579,449,1,10.376,0,0,55.1778,-0.0267417,44.5493,10297.6,465.429,57.1283,211.065,3220.15,-1.75839,3024.67,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,204.246,0,204.246,0,0,717.284,0,3.52068,0,720.805,1090.36,52.676,27.139,0,0,0,0,0,720.805,0,5.07086,725.875,0,1,0,3981.34,0,0,0,3981.34,15.4,63.7
5164.81,1,251.722,0,0,798.904,-11.8974,27.139,10488.7,502.834,0,68.7321,120.615,-580.67,271.46,10488.7,18946.1,2789.66,131.523,0,0,646.084,-49.5233,564.084,179.809,1,4.15423,0,0,9.57,-0.111295,0,2729.75,1,60.7123,0,0,250.415,-5.56473,12.579,449,1,10.7025,0,0,228.883,-2.35945,220.54,10297.6,263.815,233.119,192.668,9071.5,-155.145,9388.61,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,402.275,0,402.275,0,0,818.354,0,7.31838,0,825.672,1058.25,59.2432,27.139,0,0,0,0,0,825.672,0,120.615,946.287,0,1,0,11301.3,0,0,0,11301.3,15.4,63.7
6349,1,219.957,0,0,3474.95,2.65227,2068.15,12156.3,511.357,1963.15,74.9675,863.544,-602.667,271.46,12156.3,20000,2789.66,136.005,0,0,263.327,-36.7439,164.065,200,1,4.13815,0,0,46.7159,0.0248108,22.3622,2909,1,62.8229,0,0,1222.4,1.24054,979.088,449,1,10.3333,0,0,1117.29,0.525989,1106.43,10297.6,295.134,2107.88,203.024,11234.8,34.5863,13216,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,805.451,0,805.451,0,0,727.684,0,116.464,0,844.147,1118.18,45.0684,2068.15,0,0,0,1963.15,0,844.147,0,863.544,1707.69,0,1,0,15893.2,0,0,0,15893.2,15.4,63.7
6349,1,276.974,0,0,474.88,-11.0875,208.994,11805.4,621.982,103.994,60.9479,526.563,148.99,271.46,11805.4,20000,2732.21,142.734,0,0,86.2766,-12.5865,13.58,200,1,3.82345,0,0,13.0504,-0.103718,9.33071,2909,1,55.6121,0,0,341.486,-5.18592,291.06,449,1,8.58365,0,0,312.123,-2.19883,305.738,10297.6,336.055,606.129,171.813,3586.9,-144.584,4173.37,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,438.63,0,438.63,0,0,711.634,0,217.589,0,929.223,1174.4,48.7805,208.994,0,0,0,103.994,0,929.223,0,526.563,1455.79,0,1,0,6081.37,0,0,0,6081.37,15.4,63.7
6349,1,226.898,0,0,938.916,2.75838,709.26,13941.8,561.687,604.26,74.9137,1936.06,-354.4,271.46,13941.8,20000,2638.5,129.996,0,0,26.5179,-18.8034,9.03,200,1,4.05024,0,0,24.3483,0.0258034,20.2723,2909,1,58.9107,0,0,637.115,1.29017,576.914,449,1,9.09278,0,0,582.331,0.547032,572.691,10297.6,311.003,1169.88,192.833,2415.1,35.9699,3430.84,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,268.478,0,268.478,0,0,791.429,0,77.967,0,869.396,1237.43,41.9703,709.26,0,0,0,604.26,0,869.396,0,1936.06,2805.46,0,1,0,6513.81,0,0,0,6513.81,15.4,63.7
6349,1,265.433,0,0,449.059,-9.19366,192.819,14524.6,607.677,87.8194,61.8317,926.702,-385.513,271.46,14524.6,20000,2683.74,115.003,0,0,158.363,-10.906,9.03,200,1,4.14966,0,0,7.91101,-0.0860024,3.84736,2909,1,60.3567,0,0,207.005,-4.30012,150.948,449,1,9.31598,0,0,189.205,-1.82325,181.712,10297.6,328.122,336.508,169.978,3927.76,-119.887,4226.01,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,617.198,0,617.198,0,0,741.77,0,1899.38,0,2641.15,1290.7,51.7334,192.819,0,0,0,87.8194,0,2641.15,0,926.702,3567.85,0,1,0,8420.09,0,0,0,8420.09,15.4,63.7
6349,1,300.663,0,0,1389.6,9.45804,1079.48,14700,675.726,994.056,73.4113,3319.17,-37.1216,3572.61,14700,20000,2678.87,124.856,0,0,124.93,-4.0896,9.03,200,1,4.59572,0,0,10.379,0.0884756,5.69477,2909,1,66.8448,0,0,271.583,4.42378,200.315,449,1,10.3174,0,0,248.23,1.87568,236.037,10297.6,352.214,442.047,191.855,11847.2,123.335,12005.6,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,1983.65,0,1983.65,0,0,4062.91,0,109.443,0,4172.35,1315,61.1222,1079.48,0,0,0,994.056,0,4172.35,0,3319.17,7491.52,0,1,0,21489.8,0,0,0,21489.8,15.4,63.7
6349,1,257.954,0,0,467.343,-77.9693,287.359,14575,612.313,233.932,86.7885,367.912,-70.1313,271.46,14575,20000,2627.5,111.586,0,0,56.183,-13.0558,9.03,200,1,4.37363,0,0,4.99959,-0.729367,1.35533,2909,1,63.6144,0,0,130.823,-36.4683,103.677,449,1,9.8188,0,0,119.574,-15.4626,125.217,10297.6,314.578,230.249,210.389,4703.52,-1016.74,5846.32,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,208.737,0,208.737,0,0,807.858,0,474.251,0,1282.11,1315,53.4272,287.359,0,0,0,233.932,0,1282.11,0,367.912,1650.02,0,1,0,7714.11,0,0,0,7714.11,15.4,63.7
6349,1,244.614,0,0,1417.67,-14.068,1187.13,14700,550.336,1136.46,74.6972,1680.52,-210.535,2426.87,14700,20000,2611.22,99.2115,0,0,71.3055,-20.6595,9.03,200,1,4.16767,0,0,6.55213,-0.1316,2.51606,2909,1,60.6187,0,0,171.448,-6.57998,117.409,449,1,9.35641,0,0,156.705,-2.78991,150.139,10297.6,374.994,270.064,186.063,15049.1,-183.45,15313.6,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,912.957,0,912.957,0,0,2911.89,0,859.18,0,3771.07,1315,50.6642,1187.13,0,0,0,1136.46,0,3771.07,0,1680.52,5451.59,0,1,0,21687.2,0,0,0,21687.2,15.4,63.7
6349,1,264.019,0,0,992.755,-20.3293,749.065,14700,571.116,694.381,70.8342,1502.07,33.7796,1662.39,14700,20000,2567.67,101.45,0,0,58.7572,-8.16947,9.03,200,1,5.14994,0,0,5.57113,-0.190172,0.61136,2909,1,74.9059,0,0,145.778,-9.50858,80.3806,449,1,11.5616,0,0,133.243,-4.03164,125.713,10297.6,348.193,206.705,176.681,15183,-265.099,15483.3,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,2190.07,0,2190.07,0,0,2097.59,0,1780.54,0,3878.13,1315,54.6834,749.065,0,0,0,694.381,0,3878.13,0,1502.07,5380.19,0,1,0,23062.6,0,0,0,23062.6,15.4,63.7
6349,1,264.784,0,0,2001.83,5.03714,1732.01,14700,601.594,1677.17,76.4536,7356.99,-318.537,8827.55,14700,20000,2615.86,105.081,0,0,156.665,-5.64048,9.03,200,1,4.24095,0,0,11.7824,0.0471201,7.49438,2909,1,61.6847,0,0,308.307,2.356,244.267,449,1,9.52094,0,0,281.797,0.998946,271.277,10297.6,409.627,523.038,198.465,17095.5,65.6854,17341.7,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,2786.52,0,2786.52,0,0,9278.17,0,1478.81,0,10757,1315,54.8418,1732.01,0,0,0,1677.17,0,10757,0,7356.99,18114,0,1,0,38251.2,0,0,0,38251.2,15.4,63.7
6349,1,248.408,0,0,1533.18,-42.0173,1326.79,14700,615.261,1275.34,97.2045,4070.49,-548.684,5376.46,14700,20000,2612.61,109.486,0,0,94.2195,-21.0462,9.03,200,1,4.5302,0,0,8.28478,-0.393052,4.14763,2909,1,65.8917,0,0,216.785,-19.6526,170.546,449,1,10.1703,0,0,198.144,-8.33271,196.307,10297.6,352.982,371,170.263,17595.3,-547.915,18331.5,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,3157.76,0,3157.76,0,0,5854.88,0,3148.72,0,9003.6,1315,51.45,1326.79,0,0,0,1275.34,0,9003.6,0,4070.49,13074.1,0,1,0,34572.4,0,0,0,34572.4,15.4,63.7
6349,1,266.594,0,0,990.538,-44.8713,768.815,14700,615.589,713.598,98.9651,2675.79,-88.5347,2961.3,14700,20000,2636.83,109.408,0,0,130.315,-12.3375,9.03,200,1,5.25141,0,0,5.62278,-0.41975,0.791119,2909,1,76.3818,0,0,147.129,-20.9875,91.7351,449,1,11.7894,0,0,134.478,-8.8987,131.587,10297.6,359.434,224.114,159.745,15413.9,-585.131,16023.5,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,630.486,0,630.486,0,0,3454.13,0,664.537,0,4118.67,1315,55.2168,768.815,0,0,0,713.598,0,4118.67,0,2675.79,6794.46,0,1,0,23457.5,0,0,0,23457.5,15.4,63.7
6349,1,243.391,0,0,510.489,-6.73972,273.837,14700,565.53,223.426,106.211,588.693,37.3661,315.434,14700,20000,2553.83,101.442,0,0,38.4392,10.9629,9.03,199.705,1,4.72678,0,0,4.36862,-0.063047,0,2909,1,68.751,0,0,114.312,-3.15235,48.7136,449,1,10.6116,0,0,104.483,-1.3366,95.2078,10297.6,399.428,143.921,176.153,6161.7,-87.8875,6170.23,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,80.0086,0,80.0086,0,0,808.439,0,2739.16,0,3547.6,1315,50.411,273.837,0,0,0,223.426,0,3547.6,0,588.693,4136.3,0,1,0,10395.6,0,0,0,10395.6,15.4,63.7
6349,1,268.921,0,0,4160.02,-32.5249,3923.62,14700,592.689,3867.92,96.9665,2702.06,-429.155,6503.41,14700,20000,2570.14,102.968,0,0,108.353,-19.9572,9.03,200,1,5.09205,0,0,37.078,-0.304255,31.9951,2909,1,74.1733,0,0,970.207,-15.2128,911.247,449,1,11.4485,0,0,886.782,-6.45021,881.783,10297.6,350.245,1825.03,160.004,20054.5,-424.132,22113.4,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,221.336,0,221.336,0,0,6956.96,0,4748.56,0,11705.5,1315,55.6986,3923.62,0,0,0,3867.92,0,11705.5,0,2702.06,14407.6,0,1,0,36751.3,0,0,0,36751.3,15.4,63.7
6349,1,297.394,0,0,1389.48,-25.7951,1117.88,14700,570.314,1056.29,108.929,2948.49,-163.088,3706.48,14700,20000,2579.39,99.7135,0,0,84.3743,-33.614,9.03,200,1,5.40528,0,0,13.8932,-0.241301,8.72922,2909,1,78.6197,0,0,363.538,-12.0651,296.984,449,1,12.1348,0,0,332.279,-5.11558,325.259,10297.6,291.41,630.972,166.059,5304.15,-336.374,6146.15,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,159.147,0,159.147,0,0,4167.07,0,1667.27,0,5834.34,1315,61.5959,1117.88,0,0,0,1056.29,0,5834.34,0,2948.49,8782.83,0,1,0,15097.2,0,0,0,15097.2,15.4,63.7
6349,1,247.258,0,0,2256.65,-46.2478,2055.64,14700,517.274,2004.43,125.6,1231.5,-878.285,3722.54,14700,20000,2726.24,90.7654,0,0,182.632,-64.0113,9.03,200,1,4.24381,0,0,21.983,-0.432627,18.1719,2909,1,61.7262,0,0,575.223,-21.6314,535.128,449,1,9.52736,0,0,525.761,-9.1717,525.405,10297.6,287.552,1078.71,156.57,7873.94,-603.082,9424.75,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,253.681,0,253.681,0,0,4137.92,0,2325.67,0,6463.6,1315,51.2119,2055.64,0,0,0,2004.43,0,6463.6,0,1231.5,7695.1,0,1,0,17382.6,0,0,0,17382.6,15.4,63.7
6349,1,242.225,0,0,2027.91,-33.47,1819.16,14700,515.875,1768.99,104.426,1609.06,-439.064,3405.66,14700,20000,2766.44,95.6733,0,0,123.311,-21.5931,9.03,200,1,4.70149,0,0,23.2017,-0.313096,18.8133,2909,1,68.3831,0,0,607.112,-15.6548,554.383,449,1,10.5548,0,0,554.908,-6.63764,550.991,10297.6,331.643,1124.19,127.415,6366.94,-436.456,7723.35,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,179.699,0,179.699,0,0,3782.62,0,1552.76,0,5335.38,1315,50.1695,1819.16,0,0,0,1768.99,0,5335.38,0,1609.06,6944.44,0,1,0,14856.5,0,0,0,14856.5,15.4,63.7
6349,1,237.299,0,0,1614.15,13.1009,1363.75,14700,548.681,1314.61,102.3,1667.78,-144.667,2680.67,14700,20000,2749.57,103.258,0,0,81.6891,-13.7348,9.03,200,1,4.24194,0,0,19.6853,0.122552,15.3208,2909,1,61.699,0,0,515.099,6.12762,447.272,449,1,9.52316,0,0,470.807,2.59811,458.686,10297.6,308.039,921.279,130.822,9150.61,170.838,9723.83,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,772.691,0,772.691,0,0,3059.8,0,2383.2,0,5443,1315,49.1492,1363.75,0,0,0,1314.61,0,5443,0,1667.78,7110.78,0,1,0,17616.3,0,0,0,17616.3,15.4,63.7
6349,1,207.559,0,0,1331.12,19.5256,1104.04,14700,459.6,1061.05,100.22,1260.45,-1090.55,3052.67,14700,20000,2789.66,85.9662,0,0,89.3967,-68.4893,31.833,200,1,3.94708,0,0,12.5669,0.182652,8.43719,2909,1,57.4103,0,0,328.835,9.13262,262.292,449,1,8.8612,0,0,300.559,3.87223,287.826,10297.6,276.525,558.555,124.148,6383.39,254.618,6534.95,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,661.379,0,661.379,0,0,3456.84,0,3748.15,0,7204.99,1315,42.9894,1104.04,0,0,0,1061.05,0,7204.99,0,1260.45,8465.44,0,1,0,15693.6,0,0,0,15693.6,15.4,63.7
