0volume,0s_area,0demand,0up_spill,0ww_inflow,0catch_inflow,0evap,0ds_spill,1volume,1demand,1up_spill,1ww_inflow,1catch_inflow,1evap,1ds_spill,1alloc_0,1alloc_1,1alloc_2,1alloc_3,2volume,2s_area,2demand,2up_spill,2ww_inflow,2catch_inflow,2evap,2ds_spill,2alloc_1,2alloc_2,2alloc_3,3volume,3demand,3up_spill,3ww_inflow,3catch_inflow,3evap,3ds_spill,4volume,4demand,4up_spill,4ww_inflow,4catch_inflow,4evap,4ds_spill,5volume,5s_area,5demand,5up_spill,5ww_inflow,5catch_inflow,5evap,5ds_spill,8demand
649,1,30.1544,0,0,53.2561,-7.92968,31.0314,9246.31,271.9,31.0314,0,73.1136,-497.927,25.85,6156.31,2060,1030,30825,21259.6,64,867.056,55.9278,0,301.494,-42.3316,490,5963.54,15296.1,19692.4,0,0,0,0,55.9278,0,55.9278,0,0,490,0,24.3481,0,514.348,0,1,0,540.198,0,0,0,540.198,20
649,1,26.6383,0,0,204.961,6.84596,171.477,8994.45,252.687,171.477,0,262.766,429.877,25.85,5904.45,2060,1030,30802.7,20776.1,64,775.776,215.243,0,698.922,376.673,490,5775.73,15000.4,19447.6,0,0,0,0,215.243,0,215.243,0,0,490,0,21.023,0,511.023,0,1,0,536.873,0,0,0,536.873,20
649,1,25.4659,0,0,370.197,7.36532,337.365,9110.62,231.682,337.365,0,521.135,462.489,25.85,6020.62,2060,1030,30825,20895.5,64,807.574,388.768,0,1493.71,177.755,490,5843.36,15052.2,19735.3,0,0,0,0,388.768,0,388.768,0,0,490,0,26.0884,0,516.088,0,1,0,541.938,0,0,0,541.938,20
649,1,34.4179,0,0,94.7404,1.99418,58.3283,8998.22,319.286,58.3283,0,299.636,125.22,25.85,5908.22,2060,1030,30825,20427.2,64,723.47,99.4932,0,603.574,233.808,490,5640.72,14786.5,19459.4,0,0,0,0,99.4932,0,99.4932,0,0,490,0,11.2464,0,501.246,0,1,0,527.096,0,0,0,527.096,20
649,1,24.8359,0,0,167.211,-2.44162,144.817,9219.31,226.096,144.817,0,174.9,-153.316,25.85,6129.31,2060,1030,30825,20165.6,64,799.9,175.6,0,715.899,-98.3019,490,5559.23,14606.3,19420.9,0,0,0,0,175.6,0,175.6,0,0,490,0,27.4258,0,517.426,0,1,0,543.276,0,0,0,543.276,20
649,1,22.7559,0,0,56.5625,-1.01437,34.821,9341.17,214.912,34.821,0,264.102,-63.6951,25.85,6251.17,2060,1030,30825,19835.7,64,787.216,59.4001,0,759.719,-22.001,490,5439.48,14396.3,19314.7,0,0,0,0,59.4001,0,59.4001,0,0,490,0,13.3,0,503.3,0,1,0,529.15,0,0,0,529.15,20
649,1,25.8669,0,0,48.873,8.58815,14.418,8965.06,249.15,14.418,0,17.9471,539.274,25.85,5913.15,2034.61,1017.3,30419.2,19094,64,750.992,51.3248,0,203.49,237.749,357,5227.88,13866.2,18965.5,0,0,0,0,51.3248,0,51.3248,0,0,357,0,13.5413,0,370.541,0,1,0,396.391,0,0,0,396.391,20
649,1,26.2801,0,0,86.1724,6.15,53.7424,8746.27,239.442,53.7424,0,414.907,386.175,25.85,5688.16,2038.74,1019.37,30455.2,19188.5,64,738.695,90.4955,0,1475.11,33.5155,357,5234.99,13953.5,19307.4,0,0,0,0,90.4955,0,90.4955,0,0,357,0,30.7834,0,387.783,0,1,0,413.633,0,0,0,413.633,20
649,1,27.7511,0,0,460.288,7.68085,424.856,8878.48,243.224,424.856,0,828.56,482.302,25.85,5788.48,2060,1030,30825,22988.5,64,777.248,483.38,0,4277.12,-866.376,357,6336.1,16652.4,20000,0,0,0,0,483.38,0,483.38,0,0,357,0,19.5674,0,376.567,0,1,0,402.417,0,0,0,402.417,20
649,1,23.7443,0,0,2914.35,-0.319602,2890.93,10300,211.778,2890.93,0,339.093,-20.0687,1616.79,7210,2060,1030,30825,23839,64,741.828,3060.56,0,3000.06,-431.761,4900.08,6913.31,16925.7,20000,0,0,0,0,3060.56,0,3060.56,0,0,4900.08,0,11.2589,0,4911.34,0,1,0,6528.13,0,0,0,6528.13,20
649,1,30.7465,0,0,1115.23,4.94331,1079.54,10300,481.575,1079.54,0,671.699,310.404,959.263,7210,2060,1030,30825,23839,64,639.986,1171.18,0,2649.99,-399.67,3580.85,6913.31,16925.7,20000,0,0,0,0,1171.18,0,1171.18,0,0,3580.85,0,26.4233,0,3607.28,0,1,0,4566.54,0,0,0,4566.54,20
649,1,29.4314,0,0,366.044,-10.7817,347.394,10300,466.965,347.394,0,593.975,-677.013,1151.42,7210,2060,1030,30825,23839,64,616.647,384.407,0,1556.76,-506.857,1831.38,6913.31,16925.7,20000,0,0,0,0,384.407,0,384.407,0,0,1831.38,0,9.34213,0,1840.72,0,1,0,2992.14,0,0,0,2992.14,20
649,1,30.3293,0,0,170.17,2.66982,137.171,9825.73,476.941,137.171,0,42.0453,167.646,25.85,6875.14,1920.59,1030,30808,23460.3,64,647.944,178.707,0,376.04,59.5921,357,6901.82,16558.5,19868.9,0,0,0,0,178.707,0,178.707,0,0,357,0,6.68218,0,363.682,0,1,0,389.532,0,0,0,389.532,20
649,1,31.5021,0,0,170.17,2.66982,135.998,9354.42,473.715,135.998,0,42.0453,167.646,25.85,6543.29,1781.13,1030,30790.2,23135.1,64,594.661,178.707,0,376.04,59.2129,357,6888.92,16246.2,19738,0,0,0,0,178.707,0,178.707,0,0,357,0,6.68218,0,363.682,0,1,0,389.532,0,0,0,389.532,20
649,1,36.9854,0,0,150.167,0.389113,112.792,9490,512.892,112.792,0,620.767,24.4335,25.85,6674.76,1785.23,1030,30825,23839,64,635.433,157.7,0,1982.29,128.67,409.969,6913.31,16925.7,20000,0,0,0,0,157.7,0,157.7,0,0,409.969,0,24.6347,0,434.604,0,1,0,460.454,0,0,0,460.454,20
649,1,33.2172,0,0,47.9307,2.408,12.3056,9001.86,481.628,12.3056,0,112.913,151.205,25.85,6328.58,1643.93,1029.35,30779.7,23627.8,64,591.394,50.3353,0,400.365,-262.521,357,6913.31,16714.4,19976.1,0,0,0,0,50.3353,0,50.3353,0,0,357,0,18.6837,0,375.684,0,1,0,401.534,0,0,0,401.534,20
645.116,1,32.9946,0,0,29.2712,0.160257,0,8542.41,461.74,0,0,19.1994,10.063,25.85,6008.44,1504.39,1029.58,30760.7,23124.6,64,619.916,30.7396,0,82.3242,-101.645,357,6835.75,16288.8,19717,0,0,0,0,30.7396,0,30.7396,0,0,357,0,18.4833,0,375.483,0,1,0,401.333,0,0,0,401.333,20
649,1,37.2746,0,0,64.4396,-1.07779,24.3591,8120.2,487.166,24.3591,0,63.096,-67.6772,25.85,5711.47,1378.73,1030,30825,22940.9,64,549.158,67.6724,0,245.82,-358.6,357,6844.37,16096.5,19666.6,0,0,0,0,67.6724,0,67.6724,0,0,357,0,20.6842,0,377.684,0,1,0,403.534,0,0,0,403.534,20
649,1,37.1973,0,0,492.698,-11.2541,466.755,9678.13,467.351,466.755,0,877.699,-706.679,25.85,6959.33,1688.79,1030,30825,23839,64,635.418,517.415,0,2566.42,-614.206,1831.18,6913.31,16925.7,20000,0,0,0,0,517.415,0,517.415,0,0,1831.18,0,74.8796,0,1906.06,0,1,0,1931.91,0,0,0,1931.91,20
649,1,31.9326,0,0,940.895,-9.00042,917.963,10300,482.418,917.963,0,1190.48,-565.162,1569.32,7210,2060,1030,30825,23839,64,668.415,988.097,0,3630.08,-80.6193,4030.38,6913.31,16925.7,20000,0,0,0,0,988.097,0,988.097,0,0,4030.38,0,89.9918,0,4120.37,0,1,0,5689.69,0,0,0,5689.69,20
649,1,30.457,0,0,483.509,-9.00597,462.058,10300,478.359,462.058,0,4452.41,-565.51,5001.61,7210,2060,1030,30825,23839,64,670.361,507.766,0,6282.16,-253.501,6373.07,6913.31,16925.7,20000,0,0,0,0,507.766,0,507.766,0,0,6373.07,0,77.7299,0,6450.8,0,1,0,11452.4,0,0,0,11452.4,20
649,1,34.7265,0,0,111.794,-3.24467,80.3119,10300,525.791,80.3119,0,502.141,-203.742,260.405,7210,2060,1030,30825,23839,64,651.464,117.402,0,1689.3,-172.982,1328.22,6913.31,16925.7,20000,0,0,0,0,117.402,0,117.402,0,0,1328.22,0,114.782,0,1443,0,1,0,1703.4,0,0,0,1703.4,20
649,1,32.3721,0,0,133.11,0.777107,99.9606,10300,499.634,99.9606,0,1613.79,48.7967,1165.32,7210,2060,1030,30825,23839,64,671.545,139.788,0,3100.7,-293.427,2862.37,6913.31,16925.7,20000,0,0,0,0,139.788,0,139.788,0,0,2862.37,0,197.034,0,3059.41,0,1,0,4224.73,0,0,0,4224.73,20
649,1,32.5042,0,0,204.29,-4.39223,176.178,10300,501.102,176.178,0,1949.32,-275.8,1900.19,7210,2060,1030,30825,23839,64,673.681,214.539,0,3282.2,446.456,2376.6,6913.31,16925.7,20000,0,0,0,0,214.539,0,214.539,0,0,2376.6,0,167.345,0,2543.95,0,1,0,4444.14,0,0,0,4444.14,20
649,1,31.8596,0,0,120.345,-7.16628,95.6518,10300,493.942,95.6518,0,2655.71,-449.99,2707.42,7210,2060,1030,30825,23839,64,615.66,126.383,0,3273.89,-65.3571,2849.97,6913.31,16925.7,20000,0,0,0,0,126.383,0,126.383,0,0,2849.97,0,62.736,0,2912.7,0,1,0,5620.12,0,0,0,5620.12,20
649,1,29.8775,0,0,174.191,-1.25981,145.573,10300,471.921,145.573,0,1398.24,-79.1073,1151,7210,2060,1030,30825,23839,64,653.704,182.93,0,2168.87,-160.254,1858.35,6913.31,16925.7,20000,0,0,0,0,182.93,0,182.93,0,0,1858.35,0,75.9738,0,1934.33,0,1,0,3085.33,0,0,0,3085.33,20
649,1,32.0262,0,0,34.573,-1.53911,4.08592,10300,495.792,4.08592,0,545.506,-96.6448,150.444,7210,2060,1030,30825,23656.3,64,687.331,36.3075,0,865.377,40.0156,357,6913.31,16743,20000,0,0,0,0,36.3075,0,36.3075,0,0,357,0,54.2855,0,411.286,0,1,0,561.73,0,0,0,561.73,20
649,1,34.7147,0,0,84.0988,-6.69067,56.0748,10300,525.659,56.0748,0,1089.71,-420.126,1040.25,7210,2060,1030,30825,23839,64,690.823,88.3178,0,1531.87,-329.511,1076.22,6913.31,16925.7,20000,0,0,0,0,88.3178,0,88.3178,0,0,1076.22,0,66.9578,0,1143.17,0,1,0,2183.42,0,0,0,2183.42,20
649,1,35.3994,0,0,159.393,-1.32657,125.32,10300,533.266,125.32,0,2130.64,-83.299,1805.99,7210,2060,1030,30825,23839,64,651.704,167.389,0,3494.85,-507,3517.54,6913.31,16925.7,20000,0,0,0,0,167.389,0,167.389,0,0,3517.54,0,104.883,0,3622.42,0,1,0,5428.41,0,0,0,5428.41,20
649,1,35.0129,0,0,80.9854,2.49377,43.4788,10300,528.972,43.4788,0,1203.8,156.591,561.716,7210,2060,1030,30825,23839,64,650.077,85.0482,0,1897.32,-177.703,1509.99,6913.31,16925.7,20000,0,0,0,0,85.0482,0,85.0482,0,0,1509.99,0,70.0135,0,1580,0,1,0,2141.72,0,0,0,2141.72,20
649,1,47.3225,0,0,745.581,-2.58503,700.844,10300,588,700.844,0,4040.58,-162.321,4315.75,7210,2060,1030,30825,23839,64,708.333,782.985,0,7344.68,-131.135,7550.47,6913.31,16925.7,20000,0,0,0,0,782.985,0,782.985,0,0,7550.47,0,262.222,0,7812.69,0,1,0,12128.4,0,0,0,12128.4,20
649,1,24.9064,0,0,99.5134,2.05436,72.5526,10300,276.696,72.5526,0,1327.54,128.999,994.401,7210,2060,1030,30825,23839,64,818.007,104.506,0,1945.72,-119.741,1351.96,6913.31,16925.7,20000,0,0,0,0,104.506,0,104.506,0,0,1351.96,0,156.036,0,1508,0,1,0,2502.4,0,0,0,2502.4,20
649,1,31.1457,0,0,414.285,-10.0837,393.223,10300,346.01,393.223,0,5020.92,-633.184,5701.32,7210,2060,1030,30825,23839,64,1029.65,435.069,0,6758.24,-613.801,6777.46,6913.31,16925.7,20000,0,0,0,0,435.069,0,435.069,0,0,6777.46,0,200.695,0,6978.15,0,1,0,12679.5,0,0,0,12679.5,20
649,1,20.6693,0,0,188.355,0.634374,167.051,10300,229.624,167.051,0,2557.45,39.8341,2455.04,7210,2060,1030,30825,23839,64,895.15,197.804,0,3841.71,200.315,2944.05,6913.31,16925.7,20000,0,0,0,0,197.804,0,197.804,0,0,2944.05,0,187.595,0,3131.65,0,1,0,5586.69,0,0,0,5586.69,20
649,1,23.6106,0,0,152.332,-1.58367,130.305,10300,262.299,130.305,0,638.276,-99.4428,605.725,7210,2060,1030,30825,23657.3,64,1120.07,159.974,0,1378.2,109.785,490,6875.95,16781.4,20000,0,0,0,0,159.974,0,159.974,0,0,490,0,133.446,0,623.446,0,1,0,1229.17,0,0,0,1229.17,20
649,1,22.0708,0,0,135.154,-7.87022,120.954,10300,245.193,120.954,0,978.971,-494.193,1348.92,7210,2060,1030,30825,23839,64,931.442,141.935,0,1745.86,251.203,523.47,6913.31,16925.7,20000,0,0,0,0,141.935,0,141.935,0,0,523.47,0,137.217,0,660.688,0,1,0,2009.61,0,0,0,2009.61,20
649,1,31.1623,0,0,100.665,-2.69619,72.1992,10300,346.194,72.1992,0,2553.98,-169.301,2449.29,7210,2060,1030,30825,23839,64,849.64,105.715,0,3422.53,-510.277,3188.89,6913.31,16925.7,20000,0,0,0,0,105.715,0,105.715,0,0,3188.89,0,90.9598,0,3279.85,0,1,0,5729.14,0,0,0,5729.14,20
649,1,26.0923,0,0,438.983,-4.7584,417.649,10300,289.87,417.649,0,11561.7,-298.793,11988.3,7210,2060,1030,30825,23839,64,889.331,461.006,0,14411.5,-922.891,14906,6913.31,16925.7,20000,0,0,0,0,461.006,0,461.006,0,0,14906,0,222.703,0,15128.7,0,1,0,27117,0,0,0,27117,20
649,1,25.9711,0,0,77.8128,-1.89701,53.7388,10300,288.523,53.7388,0,1198.3,-119.118,1082.63,7210,2060,1030,30825,23839,64,945.054,81.7165,0,1811.51,364.887,583.284,6913.31,16925.7,20000,0,0,0,0,81.7165,0,81.7165,0,0,583.284,0,133.242,0,716.527,0,1,0,1799.16,0,0,0,1799.16,20
649,1,31.0391,0,0,68.2086,2.60452,34.565,10300,344.826,34.565,0,801.768,163.545,327.962,7210,2060,1030,30825,23633.7,64,931.031,71.6304,0,1277.93,133.785,490,6811.36,16822.4,20000,0,0,0,0,71.6304,0,71.6304,0,0,490,0,81.0784,0,571.078,0,1,0,899.041,0,0,0,899.041,20
649,1,27.0739,0,0,109.636,-3.97616,86.5378,10300,300.775,86.5378,0,3019.14,-249.674,3054.57,7210,2060,1030,30825,23839,64,978.548,115.136,0,4125.3,-72.6935,3129.33,6913.31,16925.7,20000,0,0,0,0,115.136,0,115.136,0,0,3129.33,0,63.3298,0,3192.66,0,1,0,6247.23,0,0,0,6247.23,20
649,1,27.4281,0,0,111.278,-0.572864,84.4223,10300,304.709,84.4223,0,5280.34,-35.9718,5096.03,7210,2060,1030,30825,23839,64,1008.53,116.86,0,6381.23,-292.806,5782.36,6913.31,16925.7,20000,0,0,0,0,116.86,0,116.86,0,0,5782.36,0,136.941,0,5919.3,0,1,0,11015.3,0,0,0,11015.3,20
649,1,23.7575,0,0,108.957,0.442997,84.7561,10300,263.931,84.7561,0,1293.7,27.817,1086.71,7210,2060,1030,30825,23839,64,977.712,114.423,0,2244.66,164.291,1217.08,6913.31,16925.7,20000,0,0,0,0,114.423,0,114.423,0,0,1217.08,0,150.089,0,1367.17,0,1,0,2453.88,0,0,0,2453.88,20
649,1,25.5981,0,0,115.367,-0.504626,90.2737,10300,284.379,90.2737,0,10673.1,-31.6869,10510.7,7210,2060,1030,30825,23839,64,869.492,121.155,0,11937.9,-601.083,11790.7,6913.31,16925.7,20000,0,0,0,0,121.155,0,121.155,0,0,11790.7,0,60.0809,0,11850.7,0,1,0,22361.5,0,0,0,22361.5,20
632.86,1,35.6059,0,0,17.3896,-2.0761,0,10300,395.56,0,0,752.644,-130.364,487.447,7210,2060,1030,30825,23226.9,64,1053.84,18.262,0,1014.64,220.535,490,6743.87,16483,19880.6,0,0,0,0,18.262,0,18.262,0,0,490,0,43.1041,0,533.104,0,1,0,1020.55,0,0,0,1020.55,20
649,1,25.554,0,0,87.4851,3.11188,42.679,10300,291.13,42.679,0,740.789,195.404,296.934,7210,2060,1030,30825,22944,64,967.395,91.874,0,1339.83,172.88,490,6630.75,16313.3,19964.9,0,0,0,0,91.874,0,91.874,0,0,490,0,76.6588,0,566.659,0,1,0,863.592,0,0,0,863.592,20
649,1,27.0243,0,0,145.336,2.7227,115.589,10300,300.223,115.589,0,1158.46,170.966,802.856,7210,2060,1030,30825,23167.8,64,891.775,152.628,0,1685.39,197.429,490,6677.09,16490.7,20000,0,0,0,0,152.628,0,152.628,0,0,490,0,75.1408,0,565.141,0,1,0,1368,0,0,0,1368,20
649,1,31.6128,0,0,63.1183,1.51857,29.987,10300,351.199,29.987,0,619.51,95.3553,202.942,7210,2060,1030,30825,22507.3,64,867.556,66.2848,0,1002.18,687.628,490,6467.2,16040.1,19683.7,0,0,0,0,66.2848,0,66.2848,0,0,490,0,64.4746,0,554.475,0,1,0,757.417,0,0,0,757.417,20
649,1,24.9278,0,0,57.474,5.66018,26.886,10300,276.933,26.886,0,1283.6,355.418,678.131,7210,2060,1030,30825,22711.6,64,975.744,60.3573,0,1785.2,-140.713,490,6512,16199.6,20000,0,0,0,0,60.3573,0,60.3573,0,0,490,0,149.1,0,639.1,0,1,0,1317.23,0,0,0,1317.23,20
649,1,26.5344,0,0,136.583,0.232077,109.817,10300,294.781,109.817,0,1418.54,14.5727,1219,7210,2060,1030,30825,23571.7,64,946.387,143.435,0,2040.56,-112.495,490,6761.87,16809.8,20000,0,0,0,0,143.435,0,143.435,0,0,490,0,293.868,0,783.868,0,1,0,2002.87,0,0,0,2002.87,20
649,1,23.4385,0,0,133.794,3.4554,106.9,10300,260.388,106.9,0,3581.96,216.974,3211.5,7210,2060,1030,30825,23839,64,841.547,140.506,0,4112.47,-363.691,3507.79,6913.31,16925.7,20000,0,0,0,0,140.506,0,140.506,0,0,3507.79,0,215.272,0,3723.07,0,1,0,6934.56,0,0,0,6934.56,20
649,1,26.9813,0,0,87.5626,4.13703,56.4442,10300,299.746,56.4442,0,7947.74,259.775,7444.66,7210,2060,1030,30825,23839,64,912.149,91.9553,0,9455.68,-140.721,8776.21,6913.31,16925.7,20000,0,0,0,0,91.9553,0,91.9553,0,0,8776.21,0,161.822,0,8938.03,0,1,0,16382.7,0,0,0,16382.7,20
649,1,24.5311,0,0,198.645,5.55806,168.556,10300,272.526,168.556,0,3138.15,349.006,2685.17,7210,2060,1030,30825,23839,64,851.914,208.611,0,4711.28,-1038.85,5106.82,6913.31,16925.7,20000,0,0,0,0,208.611,0,208.611,0,0,5106.82,0,71.9898,0,5178.81,0,1,0,7863.98,0,0,0,7863.98,20
649,1,28.4478,0,0,154.185,5.62297,120.114,10300,316.038,120.114,0,3267,353.082,2717.99,7210,2060,1030,30825,23839,64,880.996,161.92,0,5498.41,-543.533,5322.86,6913.31,16925.7,20000,0,0,0,0,161.92,0,161.92,0,0,5322.86,0,146.823,0,5469.68,0,1,0,8187.67,0,0,0,8187.67,20
649,1,29.0499,0,0,40.6787,4.718,6.91084,10300,322.727,6.91084,0,1427.55,296.256,815.475,7210,2060,1030,30825,23839,64,872.441,42.7195,0,1567.34,142.27,595.345,6913.31,16925.7,20000,0,0,0,0,42.7195,0,42.7195,0,0,595.345,0,51.2804,0,646.626,0,1,0,1462.1,0,0,0,1462.1,20
649,1,24.5507,0,0,33.6797,5.11677,4.01231,9960.64,272.743,4.01231,0,51.3041,321.296,25.85,6890.63,2046.68,1023.34,30599.8,23220.1,64,877.735,35.3694,0,141.529,-299.068,490,6715.84,16504.2,19727.1,0,0,0,0,35.3694,0,35.3694,0,0,490,0,10.5668,0,500.567,0,1,0,526.417,0,0,0,526.417,20
637.449,1,21.8578,0,0,7.80065,-2.5063,0,9964.1,232.07,0,0,329.211,-157.378,25.85,6874.1,2060,1030,30825,22628.4,64,754.054,8.19199,0,361.292,70.9876,490,6507.05,16121.3,19373.3,0,0,0,0,8.19199,0,8.19199,0,0,490,0,17.5378,0,507.538,0,1,0,533.388,0,0,0,533.388,20
625.96,1,23.703,0,0,12.0859,-0.128383,0,10219.6,255.607,0,0,528.852,-8.0615,25.85,7129.55,2060,1030,30825,22262.5,64,792.462,12.6922,0,602.153,-169.635,490,6395.71,15866.8,19241.2,0,0,0,0,12.6922,0,12.6922,0,0,490,0,43.5802,0,533.58,0,1,0,559.43,0,0,0,559.43,20
616.855,1,17.8862,0,0,14.5321,5.75097,0,9978.74,203.72,0,0,213.023,361.12,25.85,6899.87,2052.58,1026.29,30688.1,21781.6,64,671.58,15.2611,0,345.457,10.0868,357,6189.61,15592,19044.2,0,0,0,0,15.2611,0,15.2611,0,0,357,0,182.733,0,539.733,0,1,0,565.583,0,0,0,565.583,20
592.558,1,22.1181,0,0,4.23887,6.41864,0,9649.12,247.403,0,0,74.7771,403.045,25.85,6594.91,2036.14,1018.07,30416.2,21088.9,64,739.899,4.45153,0,113.049,30.7099,357,5976.82,15112,18726.8,0,0,0,0,4.45153,0,4.45153,0,0,357,0,160.273,0,517.273,0,1,0,543.123,0,0,0,543.123,20
576.58,1,19.7005,0,0,6.25378,2.53077,0,9485.29,219.258,0,0,380.23,158.914,25.85,6414.46,2047.22,1023.61,30556.3,20773.7,64,788.372,6.56752,0,571.438,-292.29,357,5864.37,14909.4,18766.8,0,0,0,0,6.56752,0,6.56752,0,0,357,0,106.967,0,463.967,0,1,0,489.817,0,0,0,489.817,20
576.866,1,30.1729,0,0,8.73028,-21.7282,0,10300,475.674,0,0,371.452,-1364.38,176.728,7210,2060,1030,30825,20516.8,64,626.516,9.16825,0,862.606,192.149,357,5850.13,14666.7,18719.9,0,0,0,0,9.16825,0,9.16825,0,0,357,0,61.1156,0,418.116,0,1,0,594.844,0,0,0,594.844,20
552.168,1,28.4782,0,0,4.45034,0.670316,0,9900.48,495.936,0,0,164.359,42.091,25.85,6929.06,1941.43,1030,30825,20980.8,64,549.226,4.6736,0,1535.51,-323.018,357,6081.17,14899.6,19212.9,0,0,0,0,4.6736,0,4.6736,0,0,357,0,61.5135,0,418.514,0,1,0,444.364,0,0,0,444.364,20
526.552,1,34.6409,0,0,11.681,2.65556,0,9501.11,574.703,0,0,367.932,166.75,25.85,6630.72,1840.39,1030,30825,21560.8,64,748.95,12.267,0,2760.55,328.918,357,6268.25,15292.5,19970.8,0,0,0,0,12.267,0,12.267,0,0,357,0,15.1793,0,372.179,0,1,0,398.029,0,0,0,398.029,20
539.944,1,26.6962,0,0,35.0687,-5.01971,0,10300,476.177,0,0,1575.24,-315.202,615.375,7210,2060,1030,30825,23313.1,64,646.303,36.8281,0,2764.21,16.2866,357,6864.81,16448.2,20000,0,0,0,0,36.8281,0,36.8281,0,0,357,0,15.7953,0,372.795,0,1,0,988.17,0,0,0,988.17,20
559.237,1,25.798,0,0,27.1233,-17.9675,0,10300,484.487,0,0,1342.46,-1128.23,1986.21,7210,2060,1030,30825,23839,64,674.027,28.484,0,1709.4,131.843,406.068,6913.31,16925.7,20000,0,0,0,0,28.484,0,28.484,0,0,406.068,0,9.7587,0,415.827,0,1,0,2402.03,0,0,0,2402.03,20
649,1,25.6467,0,0,177.503,-4.69346,66.7866,10300,470.652,66.7866,0,4623.07,-294.716,4513.92,7210,2060,1030,30825,23839,64,620.589,186.408,0,6771.07,-626.62,6963.51,6913.31,16925.7,20000,0,0,0,0,186.408,0,186.408,0,0,6963.51,0,24.0032,0,6987.51,0,1,0,11501.4,0,0,0,11501.4,20
643.642,1,28.5513,0,0,22.907,-0.286482,0,10002.6,457.188,0,0,167.659,-17.989,25.85,7017.1,1955.51,1030,30825,23428.4,64,632.122,24.0562,0,373.964,-9.28331,357,6886.87,16541.5,19828.8,0,0,0,0,24.0562,0,24.0562,0,0,357,0,46.688,0,403.688,0,1,0,429.538,0,0,0,429.538,20
649,1,30.7036,0,0,52.6573,3.42234,13.1736,9489.85,474.736,13.1736,0,49.9176,214.898,25.85,6655.75,1807.91,1026.2,30685.4,22967.6,64,625.992,55.299,0,283.45,34.9347,357,6841.14,16126.4,19610.4,0,0,0,0,55.299,0,55.299,0,0,357,0,66.15,0,423.15,0,1,0,449,0,0,0,449,20
649,1,34.2451,0,0,32.6673,-3.38722,1.80943,9246.86,491.197,1.80943,0,199.186,-212.693,25.85,6494.64,1722.22,1030,30825,22532.7,64,557.709,34.3061,0,375.484,183.989,357,6777.38,15755.3,19356.4,0,0,0,0,34.3061,0,34.3061,0,0,357,0,57.3691,0,414.369,0,1,0,440.219,0,0,0,440.219,20
649,1,35.7687,0,0,133.683,-3.81168,101.726,9094.31,497.942,101.726,0,30.1712,-239.346,25.85,6405.34,1658.97,1030,30825,22127,64,622.993,140.389,0,309.079,49.7305,357,6757.06,15370,19181.8,0,0,0,0,140.389,0,140.389,0,0,357,0,31.8156,0,388.816,0,1,0,414.666,0,0,0,414.666,20
642.739,1,33.5309,0,0,25.6591,-1.61124,0,8911.82,470.935,0,0,213.122,-101.174,25.85,6298.75,1583.07,1030,30825,21651.4,64,628.846,26.9464,0,442.676,187.935,357,6713.6,14937.8,18953.3,0,0,0,0,26.9464,0,26.9464,0,0,357,0,48.7019,0,405.702,0,1,0,431.552,0,0,0,431.552,20
649,1,34.9894,0,0,372.352,-3.64068,334.742,9183.64,482.89,334.742,0,217.206,-228.609,25.85,6542.85,1610.78,1030,30825,21918.3,64,691.009,391.031,0,1050.85,-319.696,357,6889.11,15029.2,19400,0,0,0,0,391.031,0,391.031,0,0,357,0,51.3919,0,408.392,0,1,0,434.242,0,0,0,434.242,20
649,1,35.5822,0,0,201.268,-4.4143,170.1,10095.8,498.72,170.1,0,989.464,-277.186,25.85,7210,1855.82,1030,30825,22754.9,64,698.895,211.365,0,2398.66,117.451,357,6913.31,15841.6,20000,0,0,0,0,211.365,0,211.365,0,0,357,0,92.2917,0,449.292,0,1,0,475.142,0,0,0,475.142,20
649,1,32.1211,0,0,192.664,-6.74315,167.286,10300,496.846,167.286,0,1365.85,-423.421,1255.53,7210,2060,1030,30825,23839,64,631.596,202.329,0,3059.12,-178.69,1724.47,6913.31,16925.7,20000,0,0,0,0,202.329,0,202.329,0,0,1724.47,0,83.3014,0,1807.77,0,1,0,3063.29,0,0,0,3063.29,20
649,1,31.0429,0,0,417.527,2.14985,384.335,10300,484.867,384.335,0,803.644,134.995,568.116,7210,2060,1030,30825,23839,64,643.09,438.474,0,3270.32,-13.878,3079.58,6913.31,16925.7,20000,0,0,0,0,438.474,0,438.474,0,0,3079.58,0,88.3682,0,3167.95,0,1,0,3736.07,0,0,0,3736.07,20
649,1,33.0118,0,0,354.74,1.23686,320.491,10300,506.741,320.491,0,2561.48,77.6662,2297.57,7210,2060,1030,30825,23839,64,605.314,372.536,0,3803.48,-122.482,3693.19,6913.31,16925.7,20000,0,0,0,0,372.536,0,372.536,0,0,3693.19,0,221.968,0,3915.15,0,1,0,6212.72,0,0,0,6212.72,20
649,1,34.184,0,0,89.4827,-1.51876,56.8174,10300,519.764,56.8174,0,542.312,-95.367,174.732,7210,2060,1030,30825,23839,64,735.274,93.9718,0,1109.51,12.6416,455.567,6913.31,16925.7,20000,0,0,0,0,93.9718,0,93.9718,0,0,455.567,0,261.172,0,716.739,0,1,0,891.471,0,0,0,891.471,20
649,1,30.7467,0,0,117.012,-14.0896,100.355,10300,481.578,100.355,0,528.645,-884.728,1032.15,7210,2060,1030,30825,23839,64,658.544,122.882,0,1152.87,59.865,557.341,6913.31,16925.7,20000,0,0,0,0,122.882,0,122.882,0,0,557.341,0,193.986,0,751.327,0,1,0,1783.48,0,0,0,1783.48,20
