0volume,0s_area,0demand,0up_spill,0ww_inflow,0catch_inflow,0evap,0ds_spill,1volume,1demand,1up_spill,1ww_inflow,1catch_inflow,1evap,1ds_spill,1alloc_0,1alloc_1,1alloc_2,1alloc_3,2volume,2demand,2up_spill,2ww_inflow,2catch_inflow,2evap,2ds_spill,2alloc_1,2alloc_2,2alloc_3,3volume,3demand,3up_spill,3ww_inflow,3catch_inflow,3evap,3ds_spill,4volume,4demand,4up_spill,4ww_inflow,4catch_inflow,4evap,4ds_spill,5volume,5s_area,5demand,5up_spill,5ww_inflow,5catch_inflow,5evap,5ds_spill,8demand
649,1,14.2244,0,0,229.937,-1.58704,217.299,10300,158.025,217.299,0,1234.35,-99.6547,1393.28,7210,2060,1030,30825,23839,533.424,241.472,0,2893.73,-250.392,2852.17,6913.31,16925.7,20000,0,0,0,0,241.472,0,241.472,0,0,2852.17,0,194.309,0,3046.48,0,1,0,4439.75,0,0,0,4439.75,20
649,1,11.793,0,0,353.992,-5.93798,348.137,10300,131.014,348.137,0,9031.37,-372.862,9621.35,7210,2060,1030,30825,23839,562.284,371.751,0,13554.7,-482.636,13846.8,6913.31,16925.7,20000,0,0,0,0,371.751,0,371.751,0,0,13846.8,0,278.587,0,14125.4,0,1,0,23746.8,0,0,0,23746.8,20
649,1,12.6923,0,0,90.8339,-4.34819,82.4899,10300,141.004,82.4899,0,1605.36,-273.035,1819.88,7210,2060,1030,30825,23839,580.75,95.3908,0,2955.56,17.2533,2452.95,6913.31,16925.7,20000,0,0,0,0,95.3908,0,95.3908,0,0,2452.95,0,60.3632,0,2513.31,0,1,0,4333.19,0,0,0,4333.19,20
649,1,12.6425,0,0,301.068,-4.03553,292.461,10300,140.45,292.461,0,1657.51,-253.402,2062.92,7210,2060,1030,30825,23839,581.514,316.171,0,3618.05,-208.042,3560.75,6913.31,16925.7,20000,0,0,0,0,316.171,0,316.171,0,0,3560.75,0,91.7934,0,3652.54,0,1,0,5715.46,0,0,0,5715.46,20
649,1,12.7123,0,0,325.919,-4.44214,317.649,10300,141.226,317.649,0,3780.79,-278.934,4236.14,7210,2060,1030,30825,23839,587.943,342.269,0,7082.38,-710.983,7547.69,6913.31,16925.7,20000,0,0,0,0,342.269,0,342.269,0,0,7547.69,0,388.119,0,7935.81,0,1,0,12172,0,0,0,12172,20
649,1,12.5522,0,0,265.232,0.943851,251.736,10300,139.447,251.736,0,1757.69,59.267,1810.71,7210,2060,1030,30825,23839,614.901,278.538,0,4232.86,-38.3109,3934.8,6913.31,16925.7,20000,0,0,0,0,278.538,0,278.538,0,0,3934.8,0,227.347,0,4162.15,0,1,0,5972.86,0,0,0,5972.86,20
649,1,14.794,0,0,117.143,2.95673,99.3919,10300,164.352,99.3919,0,3918.52,185.662,3667.9,7210,2060,1030,30825,23839,635.981,123.019,0,6543.68,20.1152,6010.6,6913.31,16925.7,20000,0,0,0,0,123.019,0,123.019,0,0,6010.6,0,333.445,0,6344.05,0,1,0,10011.9,0,0,0,10011.9,20
649,1,16.344,0,0,166.502,-0.920572,151.079,10300,181.572,151.079,0,1286.92,-57.8053,1314.23,7210,2060,1030,30825,23839,597.099,174.855,0,3443.16,-58.4417,3079.35,6913.31,16925.7,20000,0,0,0,0,174.855,0,174.855,0,0,3079.35,0,544.388,0,3623.74,0,1,0,4937.97,0,0,0,4937.97,20
649,1,16.6743,0,0,122.255,-11.0663,116.647,10300,185.241,116.647,0,1386.22,-694.884,2012.51,7210,2060,1030,30825,23839,667.946,128.388,0,2786.87,145.273,2102.04,6913.31,16925.7,20000,0,0,0,0,128.388,0,128.388,0,0,2102.04,0,231.051,0,2333.09,0,1,0,4345.6,0,0,0,4345.6,20
649,1,20.3071,0,0,886.418,-0.893463,867.005,10300,225.6,867.005,0,6653.44,-56.1031,7350.95,7210,2060,1030,30825,23839,640.952,930.887,0,9549.27,40.9117,9798.29,6913.31,16925.7,20000,0,0,0,0,930.887,0,930.887,0,0,9798.29,0,626.967,0,10425.3,0,1,0,17776.2,0,0,0,17776.2,20
