0volume,0s_area,0demand,0up_spill,0ww_inflow,0catch_inflow,0evap,0ds_spill,1volume,1demand,1up_spill,1ww_inflow,1catch_inflow,1evap,1ds_spill,1alloc_0,1alloc_1,1alloc_2,1alloc_3,2volume,2demand,2up_spill,2ww_inflow,2catch_inflow,2evap,2ds_spill,2alloc_1,2alloc_2,2alloc_3,3volume,3demand,3up_spill,3ww_inflow,3catch_inflow,3evap,3ds_spill,4volume,4demand,4up_spill,4ww_inflow,4catch_inflow,4evap,4ds_spill,5volume,5s_area,5demand,5up_spill,5ww_inflow,5catch_inflow,5evap,5ds_spill,8demand
649,1,11.9937,0,0,196.977,3.8005,181.182,10300,133.243,181.182,0,4163.34,238.644,3972.63,7210,2060,1030,30825,23839,581.386,206.858,0,4873.79,-62.7507,4562.01,6913.31,16925.7,20000,0,0,0,0,206.858,0,206.858,0,0,4562.01,0,157.175,0,4719.19,0,1,0,8691.82,0,0,0,8691.82,20
649,1,10.8936,0,0,27.5581,-4.11897,20.7835,10300,121.021,20.7835,0,314.275,-258.642,472.679,7210,2060,1030,30825,23469.6,589.555,28.9406,0,622.024,246.124,357,6783.05,16686.5,19827.7,0,0,0,0,28.9406,0,28.9406,0,0,357,0,131,0,488,0,1,0,960.679,0,0,0,960.679,20
649,1,13.8294,0,0,35.3188,5.37521,16.1142,10138.4,153.636,16.1142,0,289.542,337.524,25.85,7050.78,2058.4,1029.2,30775.3,23500.1,575.37,37.0907,0,551.13,-526.046,357,6760.56,16739.6,19979,0,0,0,0,37.0907,0,37.0907,0,0,357,0,89.5284,0,446.528,0,1,0,472.378,0,0,0,472.378,20
649,1,12.4369,0,0,89.5539,-0.0821067,77.1991,10300,135.115,77.1991,0,856.495,-5.15571,592.379,7210,2060,1030,30825,23839,543.212,94.0466,0,1887.83,-53.3928,1132.24,6913.31,16925.7,20000,0,0,0,0,94.0466,0,94.0466,0,0,1132.24,0,118.358,0,1250.6,0,1,0,1842.98,0,0,0,1842.98,20
649,1,14.0074,0,0,261.446,-7.59941,255.038,10300,155.613,255.038,0,753.668,-477.188,1330.28,7210,2060,1030,30825,23839,613.926,274.562,0,2071.71,-15.9924,1748.33,6913.31,16925.7,20000,0,0,0,0,274.562,0,274.562,0,0,1748.33,0,77.137,0,1825.47,0,1,0,3155.75,0,0,0,3155.75,20
649,1,12.6206,0,0,310.466,-1.59692,299.442,10300,140.208,299.442,0,5000.61,-100.275,5260.12,7210,2060,1030,30825,23839,643.611,326.041,0,8121.85,-427.392,8231.67,6913.31,16925.7,20000,0,0,0,0,326.041,0,326.041,0,0,8231.67,0,195.548,0,8427.22,0,1,0,13687.3,0,0,0,13687.3,20
649,1,12.0927,0,0,823.013,-5.00364,815.924,10300,134.342,815.924,0,8258.83,-314.192,9254.61,7210,2060,1030,30825,23839,636.762,864.301,0,15053.7,-207.501,15488.7,6913.31,16925.7,20000,0,0,0,0,864.301,0,864.301,0,0,15488.7,0,550.78,0,16039.5,0,1,0,25294.1,0,0,0,25294.1,20
649,1,12.7249,0,0,880.671,-0.411892,868.358,10300,141.366,868.358,0,16561.5,-25.8639,17314.4,7210,2060,1030,30825,23839,592.235,924.852,0,22703.8,-530.969,23567.4,6913.31,16925.7,20000,0,0,0,0,924.852,0,924.852,0,0,23567.4,0,1201.11,0,24768.5,0,1,0,42082.9,0,0,0,42082.9,20
649,1,11.6787,0,0,538.502,-7.31155,534.135,10300,129.743,534.135,0,36543.3,-459.113,37406.8,7210,2060,1030,30825,23839,597.586,565.517,0,43822.5,-1541.64,45332.1,6913.31,16925.7,20000,0,0,0,0,565.517,0,565.517,0,0,45332.1,0,2048.1,0,47380.2,0,1,0,84786.9,0,0,0,84786.9,20
649,1,12.279,0,0,592.392,-2.6808,582.793,10300,136.412,582.793,0,14441.2,-168.335,15056,7210,2060,1030,30825,23839,594.815,622.11,0,18477.6,-358.162,18863,6913.31,16925.7,20000,0,0,0,0,622.11,0,622.11,0,0,18863,0,2219,0,21082,0,1,0,36138,0,0,0,36138,20
649,1,13.1546,0,0,177.432,-1.21158,165.489,10300,146.139,165.489,0,6895.22,-76.0788,6990.65,7210,2060,1030,30825,23839,564.644,186.334,0,8794.95,198.755,8217.88,6913.31,16925.7,20000,0,0,0,0,186.334,0,186.334,0,0,8217.88,0,464.877,0,8682.76,0,1,0,15673.4,0,0,0,15673.4,20
649,1,13.6181,0,0,98.6505,-12.7296,97.762,10300,151.288,97.762,0,5998.77,-799.327,6744.57,7210,2060,1030,30825,23839,611.513,103.6,0,7425.11,221.58,6695.62,6913.31,16925.7,20000,0,0,0,0,103.6,0,103.6,0,0,6695.62,0,494.206,0,7189.83,0,1,0,13934.4,0,0,0,13934.4,20
649,1,15.6942,0,0,100.449,2.22988,82.5254,10300,174.353,82.5254,0,3635.64,140.021,3403.8,7210,2060,1030,30825,23839,589.94,105.489,0,4426.72,-25.0489,3967.32,6913.31,16925.7,20000,0,0,0,0,105.489,0,105.489,0,0,3967.32,0,243.269,0,4210.59,0,1,0,7614.38,0,0,0,7614.38,20
649,1,13.8012,0,0,55.5988,-5.0232,46.8208,10300,153.323,46.8208,0,2499.22,-315.421,2708.14,7210,2060,1030,30825,23839,600.936,58.388,0,3024.78,-95.5798,2577.81,6913.31,16925.7,20000,0,0,0,0,58.388,0,58.388,0,0,2577.81,0,296.999,0,2874.81,0,1,0,5582.95,0,0,0,5582.95,20
649,1,16.8846,0,0,80.6239,-10.807,74.5463,10300,187.578,74.5463,0,841.62,-678.599,1407.19,7210,2060,1030,30825,23839,624.284,84.6686,0,1619.64,124.416,955.612,6913.31,16925.7,20000,0,0,0,0,84.6686,0,84.6686,0,0,955.612,0,379.695,0,1335.31,0,1,0,2742.5,0,0,0,2742.5,20
649,1,17.284,0,0,542.559,0.304693,524.97,10300,192.014,524.97,0,10857.8,19.1325,11171.6,7210,2060,1030,30825,23839,720.613,569.778,0,15425.8,-357.626,15632.6,6913.31,16925.7,20000,0,0,0,0,569.778,0,569.778,0,0,15632.6,0,742.655,0,16375.2,0,1,0,27546.8,0,0,0,27546.8,20
